"Id","ID.pojazdu","Typ","Marka","Usterki","Cechy.szczególne"
97755626,2,"Rower",NA,NA,NA
97755789,1,"Samochód osobowy",NA,NA,NA
97755789,2,"Rower",NA,NA,NA
97755929,1,"Rower",NA,NA,NA
97755929,2,"Samochód osobowy",NA,NA,NA
97756425,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
97756425,2,"Rower",NA,NA,NA
97756606,1,"Samochód osobowy",NA,NA,NA
97756606,2,"Rower",NA,NA,NA
97757144,1,"Samochód osobowy",NA,NA,NA
97757144,2,"Rower",NA,NA,NA
97759415,1,"Rower",NA,NA,NA
97759415,2,"Samochód osobowy",NA,NA,NA
97759452,1,"Rower",NA,NA,NA
97759509,1,"Samochód osobowy",NA,NA,NA
97759509,2,"Rower",NA,NA,NA
97759516,1,"Samochód osobowy",NA,NA,NA
97759516,2,"Rower",NA,NA,NA
97759520,1,"Samochód osobowy",NA,NA,NA
97759520,2,"Rower",NA,NA,NA
97760822,1,"Samochód osobowy",NA,NA,NA
97760822,2,"Rower",NA,NA,NA
97761047,1,"Rower",NA,NA,NA
97761434,1,"Rower",NA,NA,NA
97761434,2,"Samochód osobowy",NA,NA,NA
97761458,1,"Samochód osobowy",NA,NA,NA
97761458,2,"Rower",NA,NA,NA
97761467,1,"Samochód osobowy",NA,NA,NA
97761467,2,"Rower",NA,NA,NA
97761467,3,"Rower",NA,NA,NA
97761561,1,"Samochód osobowy",NA,NA,NA
97761561,2,"Rower",NA,NA,NA
97763155,1,"Rower",NA,NA,NA
97763155,2,"Samochód osobowy",NA,NA,NA
97763467,1,"Rower",NA,NA,NA
97763467,2,"Samochód osobowy",NA,NA,NA
97764524,1,"Rower",NA,NA,NA
97764524,2,"Samochód osobowy",NA,NA,NA
97764763,1,"Samochód osobowy",NA,NA,NA
97764763,2,"Rower",NA,NA,NA
97765750,1,"Samochód osobowy",NA,NA,NA
97765750,2,"Rower",NA,NA,NA
97765807,1,"Rower",NA,NA,NA
97765807,2,"Samochód osobowy",NA,NA,NA
97765847,1,"Rower",NA,NA,NA
97765847,2,"Samochód osobowy",NA,NA,NA
97766390,1,"Samochód osobowy",NA,NA,NA
97766390,2,"Rower",NA,NA,NA
97766409,1,"Samochód osobowy",NA,NA,NA
97766409,2,"Rower",NA,NA,NA
97766414,1,"Rower",NA,NA,NA
97766753,1,"Samochód osobowy",NA,NA,NA
97766753,2,"Rower",NA,NA,NA
97767794,1,"Pojazd nieustalony",NA,NA,NA
97767794,2,"Rower",NA,NA,NA
97767800,1,"Motorower",NA,NA,NA
97767800,2,"Rower",NA,NA,NA
97768424,1,"Samochód osobowy",NA,NA,NA
97768424,2,"Rower",NA,NA,NA
97769664,1,"Samochód osobowy",NA,NA,NA
97769664,2,"Rower",NA,NA,NA
97770615,1,"Samochód osobowy",NA,NA,NA
97770615,2,"Rower",NA,NA,NA
97770622,1,"Samochód osobowy",NA,NA,NA
97770622,2,"Rower",NA,NA,NA
97770972,1,"Samochód osobowy",NA,NA,NA
97770972,2,"Rower",NA,NA,NA
97772500,1,"Samochód osobowy",NA,NA,NA
97772500,2,"Rower",NA,NA,NA
97772978,1,"Rower",NA,NA,NA
97772978,2,"Samochód osobowy",NA,NA,NA
97773232,1,"Rower",NA,NA,NA
97773232,2,"Autobus komunikacji publicznej",NA,NA,NA
97773743,1,"Rower",NA,NA,NA
97773743,2,"Samochód osobowy",NA,NA,NA
97773758,1,"Samochód osobowy",NA,NA,NA
97773758,2,"Rower",NA,NA,NA
97773870,1,"Rower",NA,NA,NA
97773870,2,"Samochód osobowy",NA,NA,NA
97773870,3,"Samochód osobowy",NA,NA,NA
97773979,1,"Rower",NA,NA,NA
97773979,2,"Samochód osobowy",NA,NA,NA
97774216,1,"Samochód osobowy",NA,NA,NA
97774216,2,"Rower",NA,NA,NA
97774225,1,"Samochód osobowy",NA,NA,NA
97774225,2,"Rower",NA,NA,NA
97774302,1,"Samochód osobowy",NA,NA,NA
97774302,2,"Rower",NA,NA,NA
97774356,1,"Rower",NA,NA,NA
97774403,1,"Samochód osobowy",NA,NA,NA
97774403,2,"Rower",NA,NA,NA
97774589,1,"Samochód osobowy",NA,NA,NA
97774589,2,"Rower",NA,NA,NA
97774950,1,"Rower",NA,NA,NA
97774950,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
97775158,1,"Rower",NA,NA,NA
97775158,2,"Samochód osobowy",NA,NA,NA
97775420,1,"Samochód osobowy",NA,NA,NA
97775420,2,"Rower",NA,NA,NA
97776026,1,"Samochód osobowy",NA,NA,NA
97776026,2,"Rower",NA,NA,NA
97776029,1,"Samochód osobowy",NA,NA,NA
97776029,2,"Rower",NA,NA,NA
97776848,1,"Samochód osobowy",NA,NA,NA
97776848,2,"Rower",NA,NA,NA
97777093,1,"Rower",NA,NA,NA
97777093,2,"Samochód osobowy",NA,NA,NA
97777599,1,"Samochód osobowy",NA,NA,NA
97777599,2,"Rower",NA,NA,NA
97778396,1,"Motocykl inny",NA,NA,NA
97778396,2,"Rower",NA,NA,NA
97779094,1,"Rower",NA,NA,NA
97779094,2,"Motorower",NA,NA,NA
97779440,1,"Samochód osobowy",NA,NA,NA
97779440,2,"Rower",NA,NA,NA
97779452,1,"Samochód osobowy",NA,NA,NA
97779452,2,"Rower",NA,NA,NA
97779455,1,"Samochód osobowy",NA,NA,NA
97779455,2,"Rower",NA,NA,NA
97780514,1,"Samochód osobowy",NA,NA,NA
97780514,2,"Rower",NA,NA,NA
97780690,1,"Samochód osobowy",NA,NA,NA
97780690,2,"Rower",NA,NA,NA
97782902,1,"Motorower",NA,NA,NA
97782902,2,"Rower",NA,NA,NA
97783261,1,"Samochód osobowy",NA,NA,NA
97783261,2,"Rower",NA,NA,NA
97783284,1,"Samochód osobowy",NA,NA,NA
97783284,2,"Rower",NA,NA,NA
97784370,1,"Rower",NA,NA,NA
97784370,2,"Samochód osobowy",NA,NA,NA
97785230,1,"Samochód osobowy",NA,NA,NA
97785230,2,"Rower",NA,NA,NA
97785376,1,"Samochód osobowy",NA,NA,NA
97785376,2,"Rower",NA,NA,NA
97785833,1,"Rower",NA,NA,NA
97786008,1,"Samochód osobowy",NA,NA,NA
97786008,2,"Rower",NA,NA,NA
97786546,1,"Rower",NA,NA,NA
97787542,1,"Rower",NA,NA,NA
97787542,2,"Motocykl inny",NA,NA,NA
97787660,1,"Rower",NA,NA,NA
97787660,2,"Samochód osobowy",NA,NA,NA
97787742,1,"Rower",NA,NA,NA
97787742,2,"Rower",NA,NA,NA
97787958,1,"Rower",NA,NA,NA
97787958,2,"Samochód osobowy",NA,NA,NA
97787995,1,"Samochód osobowy",NA,NA,NA
97787995,2,"Rower",NA,NA,NA
97789860,1,"Samochód osobowy",NA,NA,NA
97789860,2,"Rower",NA,NA,NA
97790233,1,"Samochód osobowy",NA,NA,NA
97790233,2,"Rower",NA,NA,NA
97790302,1,"Samochód osobowy",NA,NA,NA
97790302,2,"Rower",NA,NA,NA
97790490,1,"Samochód osobowy",NA,NA,NA
97790490,2,"Rower",NA,NA,NA
97790708,1,"Rower",NA,NA,NA
97790708,2,"Samochód osobowy",NA,NA,NA
97790762,1,"Rower",NA,NA,NA
97790762,2,"Samochód osobowy",NA,NA,NA
97791165,1,"Rower",NA,NA,NA
97791165,2,"Samochód osobowy",NA,NA,NA
97791875,1,"Samochód osobowy",NA,NA,NA
97791875,2,"Rower",NA,NA,NA
97792066,1,"Rower",NA,NA,NA
97792066,2,"Samochód osobowy",NA,NA,NA
97792122,1,"Rower",NA,NA,NA
97792122,2,"Samochód osobowy",NA,NA,NA
97792299,1,"Samochód osobowy",NA,NA,NA
97792299,2,"Rower",NA,NA,NA
97792803,1,"Rower",NA,NA,NA
97792803,2,"Samochód osobowy",NA,NA,NA
97793332,1,"Samochód osobowy",NA,NA,NA
97793332,2,"Rower",NA,NA,NA
97793610,1,"Rower",NA,NA,NA
97793610,2,"Samochód osobowy",NA,NA,NA
97794193,1,"Samochód osobowy",NA,NA,NA
97794193,2,"Rower",NA,NA,NA
97794248,1,"Rower",NA,NA,NA
97794573,1,"Rower",NA,NA,NA
97794573,2,"Ciągnik rolniczy",NA,NA,NA
97794948,1,"Samochód osobowy",NA,NA,NA
97794948,2,"Rower",NA,NA,NA
97794961,1,"Samochód osobowy",NA,NA,NA
97794961,2,"Rower",NA,NA,NA
97795495,1,"Samochód osobowy",NA,NA,NA
97795495,2,"Rower",NA,NA,NA
97796547,1,"Samochód osobowy",NA,NA,NA
97796547,2,"Rower",NA,NA,NA
97796649,1,"Rower",NA,NA,NA
97796649,2,"Samochód osobowy",NA,NA,NA
97796928,1,"Pojazd nieustalony",NA,NA,NA
97796928,2,"Rower",NA,NA,NA
97796961,1,"Samochód osobowy",NA,NA,NA
97796961,2,"Rower",NA,NA,NA
97797111,1,"Rower",NA,NA,NA
97797111,2,"Samochód osobowy",NA,NA,NA
97797374,1,"Samochód osobowy",NA,NA,NA
97797374,2,"Rower",NA,NA,NA
97797815,1,"Rower",NA,NA,NA
97797815,2,"Samochód osobowy",NA,NA,NA
97797826,1,"Rower",NA,NA,NA
97797826,2,"Samochód osobowy",NA,NA,NA
97797851,1,"Samochód osobowy",NA,NA,NA
97797851,2,"Rower",NA,NA,NA
97797973,1,"Rower",NA,NA,NA
97797973,2,"Autobus komunikacji publicznej",NA,NA,NA
97798300,1,"Samochód osobowy",NA,NA,NA
97798300,2,"Rower",NA,NA,NA
97798395,1,"Samochód osobowy",NA,NA,NA
97798395,2,"Rower",NA,NA,NA
97798423,1,"Rower",NA,NA,NA
97798423,2,"Samochód osobowy",NA,NA,NA
97798611,1,"Samochód osobowy",NA,NA,NA
97798611,2,"Rower",NA,NA,NA
97799787,1,"Rower",NA,NA,NA
97799787,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
97799916,1,"Rower",NA,NA,NA
97799916,2,"Samochód osobowy",NA,NA,NA
97800664,1,"Rower",NA,NA,NA
97800664,2,"Samochód osobowy",NA,NA,NA
97800905,1,"Rower",NA,NA,NA
97800905,2,"Samochód osobowy",NA,NA,NA
97801153,1,"Samochód osobowy",NA,NA,NA
97801153,2,"Rower",NA,NA,NA
97801743,1,"Rower",NA,NA,NA
97802167,1,"Samochód osobowy",NA,NA,NA
97802167,2,"Rower",NA,NA,NA
97802167,3,"Rower",NA,NA,NA
97802186,1,"Rower",NA,NA,NA
97802186,2,"Samochód osobowy",NA,NA,NA
97802186,3,"Samochód osobowy",NA,NA,NA
97802407,1,"Rower",NA,NA,NA
97802407,2,"Tramwaj, trolejbus",NA,NA,NA
97803030,1,"Samochód osobowy",NA,NA,NA
97803030,2,"Rower",NA,NA,NA
97805166,1,"Rower",NA,NA,NA
97805166,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
97806735,1,"Rower",NA,NA,NA
97806735,2,"Rower",NA,NA,NA
97806814,1,"Samochód osobowy",NA,NA,NA
97806814,2,"Rower",NA,NA,NA
97807130,1,"Rower",NA,NA,NA
97807130,2,"Samochód osobowy",NA,NA,NA
97807525,1,"Rower",NA,NA,NA
97807525,2,"Samochód osobowy",NA,NA,NA
97807738,1,"Samochód osobowy",NA,NA,NA
97807738,2,"Rower",NA,NA,NA
97808065,1,"Rower",NA,NA,NA
97808065,2,"Samochód osobowy",NA,NA,NA
97808192,1,"Rower",NA,NA,NA
97808192,2,"Samochód osobowy",NA,NA,NA
97808247,1,"Rower",NA,NA,NA
97808247,2,"Samochód osobowy",NA,NA,NA
97808736,1,"Rower",NA,NA,NA
97808736,2,"Samochód osobowy",NA,NA,NA
97808753,1,"Pojazd nieustalony",NA,NA,NA
97808753,2,"Rower",NA,NA,NA
97808782,1,"Rower",NA,NA,NA
97808782,2,"Samochód osobowy",NA,NA,NA
97809372,1,"Rower",NA,NA,NA
97809379,1,"Rower",NA,NA,NA
97809379,2,"Samochód osobowy",NA,NA,NA
97810473,1,"Samochód osobowy",NA,NA,NA
97810473,2,"Rower",NA,NA,NA
97810738,1,"Samochód osobowy",NA,NA,NA
97810738,2,"Rower",NA,NA,NA
97811468,1,"Samochód osobowy",NA,NA,NA
97811468,2,"Rower",NA,NA,NA
97811496,1,"Samochód osobowy",NA,NA,NA
97811496,2,"Rower",NA,NA,NA
97811504,1,"Samochód osobowy",NA,NA,NA
97811504,2,"Rower",NA,NA,NA
97811813,1,"Rower",NA,NA,NA
97811813,2,"Rower",NA,NA,NA
97814579,1,"Rower",NA,NA,NA
97814579,2,"Rower",NA,NA,NA
97814902,1,"Rower",NA,NA,NA
97815352,1,"Samochód osobowy",NA,NA,NA
97815352,2,"Rower",NA,NA,NA
97816400,1,"Rower",NA,NA,NA
97816400,2,"Samochód osobowy",NA,NA,NA
97816762,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
97816762,2,"Rower",NA,NA,NA
97816762,3,"Rower",NA,NA,NA
97816857,1,"Samochód osobowy",NA,NA,NA
97816857,2,"Rower",NA,NA,NA
97816896,1,"Samochód osobowy",NA,NA,NA
97816896,2,"Rower",NA,NA,NA
97817022,1,"Samochód osobowy",NA,NA,NA
97817022,2,"Rower",NA,NA,NA
97817491,1,"Rower",NA,NA,NA
97817491,2,"Samochód osobowy",NA,NA,NA
97817981,1,"Rower",NA,NA,NA
97817981,2,"Samochód osobowy",NA,NA,NA
97818069,1,"Samochód osobowy",NA,NA,NA
97818069,2,"Rower",NA,NA,NA
97818575,1,"Rower",NA,NA,NA
97818575,2,"Samochód osobowy",NA,NA,NA
97819917,1,"Rower",NA,NA,NA
97819917,2,"Samochód osobowy",NA,NA,NA
97821724,1,"Rower",NA,NA,NA
97821724,2,"Samochód osobowy",NA,NA,NA
97822239,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
97822239,2,"Samochód osobowy",NA,NA,NA
97822239,3,"Rower",NA,NA,NA
97822590,1,"Samochód osobowy",NA,NA,NA
97822590,2,"Rower",NA,NA,NA
97822966,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
97822966,2,"Rower",NA,NA,NA
97823470,1,"Samochód osobowy",NA,NA,NA
97823470,2,"Rower",NA,NA,NA
97823534,1,"Samochód osobowy",NA,NA,NA
97823534,2,"Rower",NA,NA,NA
97824809,1,"Samochód osobowy",NA,NA,NA
97824809,2,"Rower",NA,NA,NA
97825074,1,"Rower",NA,NA,NA
97825074,2,"Samochód osobowy",NA,NA,NA
97825683,1,"Rower",NA,NA,NA
97825824,1,"Samochód osobowy",NA,NA,NA
97825824,2,"Rower",NA,NA,NA
97825986,1,"Samochód osobowy",NA,NA,NA
97825986,2,"Rower",NA,NA,NA
97826303,1,"Rower",NA,NA,NA
97826303,2,"Samochód osobowy",NA,NA,NA
97827598,1,"Samochód osobowy",NA,NA,NA
97827598,2,"Rower",NA,NA,NA
97827768,1,"Samochód osobowy",NA,NA,NA
97827768,2,"Rower",NA,NA,NA
97828523,1,"Rower",NA,NA,NA
97828523,2,"Samochód osobowy",NA,NA,NA
97828743,1,"Rower",NA,NA,NA
97828743,2,"Samochód osobowy",NA,NA,NA
97829140,1,"Samochód osobowy",NA,NA,NA
97829140,2,"Rower",NA,NA,NA
97829361,1,"Samochód osobowy",NA,NA,NA
97829361,2,"Rower",NA,NA,NA
97829370,1,"Samochód osobowy",NA,NA,NA
97829370,2,"Rower",NA,NA,NA
97829444,1,"Rower",NA,NA,NA
97829444,2,"Samochód osobowy",NA,NA,NA
97829646,1,"Rower",NA,NA,NA
97829646,2,"Samochód osobowy",NA,NA,NA
97830181,1,"Rower",NA,NA,NA
97830181,2,"Samochód osobowy",NA,NA,NA
97830181,3,"Samochód osobowy",NA,NA,NA
97830467,1,"Samochód osobowy",NA,NA,NA
97830467,2,"Rower",NA,NA,NA
97830825,1,"Samochód osobowy",NA,NA,NA
97830825,2,"Rower",NA,NA,NA
97832144,1,"Samochód osobowy",NA,NA,NA
97832144,2,"Rower",NA,NA,NA
97832925,1,"Samochód osobowy",NA,NA,NA
97832925,2,"Rower",NA,NA,NA
97833255,1,"Rower",NA,NA,NA
97833255,2,"Samochód osobowy",NA,NA,NA
97833269,1,"Rower",NA,NA,NA
97833269,2,"Samochód osobowy",NA,NA,NA
97834123,1,"Rower",NA,NA,NA
97834123,2,"Samochód osobowy",NA,NA,NA
97834136,1,"Samochód osobowy",NA,NA,NA
97834136,2,"Rower",NA,NA,NA
97834431,1,"Samochód osobowy",NA,NA,NA
97834431,2,"Rower",NA,NA,NA
97834541,1,"Samochód osobowy",NA,NA,NA
97834541,2,"Rower",NA,NA,NA
97834543,1,"Samochód osobowy",NA,NA,NA
97834543,2,"Rower",NA,NA,NA
97834555,1,"Samochód osobowy",NA,NA,NA
97834555,2,"Rower",NA,NA,NA
97834726,1,"Rower",NA,NA,NA
97834726,2,"Samochód osobowy",NA,NA,NA
97834757,1,"Rower",NA,NA,NA
97834757,2,"Samochód osobowy",NA,NA,NA
97835093,1,"Rower",NA,NA,NA
97835093,2,"Samochód osobowy",NA,NA,NA
97835097,1,"Rower",NA,NA,NA
97835097,2,"Rower",NA,NA,NA
97835290,1,"Rower",NA,NA,NA
97835290,2,"Samochód osobowy",NA,NA,NA
97835522,1,"Rower",NA,NA,NA
97835522,2,"Samochód osobowy",NA,NA,NA
97835809,1,"Samochód osobowy",NA,NA,NA
97835809,2,"Rower",NA,NA,NA
97836959,1,"Samochód osobowy",NA,NA,NA
97836959,2,"Rower",NA,NA,NA
97837015,1,"Autobus komunikacji publicznej",NA,NA,NA
97837015,2,"Rower",NA,NA,NA
97837277,1,"Rower",NA,NA,NA
97837602,1,"Samochód osobowy",NA,NA,NA
97837602,2,"Rower",NA,NA,NA
97837673,1,"Rower",NA,NA,NA
97837673,2,"Samochód osobowy",NA,NA,NA
97837685,1,"Samochód osobowy",NA,NA,NA
97837685,2,"Rower",NA,NA,NA
97837763,1,"Rower",NA,NA,NA
97838842,1,"Samochód osobowy",NA,NA,NA
97838842,2,"Rower",NA,NA,NA
97839000,1,"Rower",NA,NA,NA
97839000,2,"Samochód osobowy",NA,NA,NA
97839201,1,"Rower",NA,NA,NA
97839201,2,"Samochód osobowy",NA,NA,NA
97839251,1,"Samochód osobowy",NA,NA,NA
97839251,2,"Rower",NA,NA,NA
97839300,1,"Rower",NA,NA,NA
97839300,2,"Samochód osobowy",NA,NA,NA
97839466,1,"Rower",NA,NA,NA
97839466,2,"Samochód osobowy",NA,NA,NA
97839656,1,"Rower",NA,NA,NA
97839656,2,"Motocykl inny",NA,NA,NA
97839943,1,"Samochód osobowy",NA,NA,NA
97839943,2,"Rower",NA,NA,NA
97839976,1,"Samochód osobowy",NA,NA,NA
97839976,2,"Rower",NA,NA,NA
97840017,1,"Samochód osobowy",NA,NA,NA
97840017,2,"Rower",NA,NA,NA
97840596,1,"Samochód osobowy",NA,NA,NA
97840596,2,"Rower",NA,NA,NA
97841119,1,"Rower",NA,NA,NA
97841119,2,"Samochód osobowy",NA,NA,NA
97841127,1,"Rower",NA,NA,NA
97841127,2,"Samochód osobowy",NA,NA,NA
97841994,1,"Rower",NA,NA,NA
97841994,2,"Samochód osobowy",NA,NA,NA
97842448,1,"Rower",NA,NA,NA
97842448,2,"Samochód osobowy",NA,NA,NA
97843239,1,"Rower",NA,NA,NA
97843328,1,"Rower",NA,NA,NA
97843328,2,"Samochód osobowy",NA,NA,NA
97843675,1,"Motorower",NA,NA,NA
97843675,2,"Rower",NA,NA,NA
97843675,3,"Samochód osobowy",NA,NA,NA
97844192,1,"Samochód osobowy",NA,NA,NA
97844192,2,"Rower",NA,NA,NA
97844615,1,"Samochód osobowy",NA,NA,NA
97844615,2,"Rower",NA,NA,NA
97844951,1,"Rower",NA,NA,NA
97844951,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
97844967,1,"Rower",NA,NA,NA
97844967,2,"Samochód osobowy",NA,NA,NA
97845245,1,"Rower",NA,NA,NA
97845245,2,"Samochód osobowy",NA,NA,NA
97847414,1,"Rower",NA,NA,NA
97847414,2,"Samochód osobowy",NA,NA,NA
97848055,1,"Rower",NA,NA,NA
97848055,2,"Samochód osobowy",NA,NA,NA
97848649,1,"Rower",NA,NA,NA
97848649,2,"Samochód osobowy",NA,NA,NA
97849157,1,"Rower",NA,NA,NA
97849157,2,"Samochód osobowy",NA,NA,NA
97849643,1,"Samochód osobowy",NA,NA,NA
97849643,2,"Rower",NA,NA,NA
97849667,1,"Samochód osobowy",NA,NA,NA
97849667,2,"Rower",NA,NA,NA
97850193,1,"Rower",NA,NA,NA
97850950,1,"Samochód osobowy",NA,NA,NA
97850950,2,"Rower",NA,NA,NA
97852235,1,"Samochód osobowy",NA,NA,NA
97852235,2,"Rower",NA,NA,NA
97852330,1,"Rower",NA,NA,NA
97852330,2,"Samochód osobowy",NA,NA,NA
97852379,1,"Samochód osobowy",NA,NA,NA
97852379,2,"Rower",NA,NA,NA
97853030,1,"Motorower",NA,NA,NA
97853030,2,"Rower",NA,NA,NA
97853220,1,"Rower",NA,NA,NA
97853681,1,"Rower",NA,NA,NA
97853681,2,"Samochód osobowy",NA,NA,NA
97853962,1,"Samochód osobowy",NA,NA,NA
97853962,2,"Rower",NA,NA,NA
97853975,1,"Rower",NA,NA,NA
97853975,2,"Samochód osobowy",NA,NA,NA
97853984,1,"Rower",NA,NA,NA
97853984,2,"Samochód osobowy",NA,NA,NA
97854032,1,"Rower",NA,NA,NA
97854032,2,"Samochód osobowy",NA,NA,NA
97854266,1,"Samochód osobowy",NA,NA,NA
97854266,2,"Rower",NA,NA,NA
97854571,1,"Samochód osobowy",NA,NA,NA
97854571,2,"Rower",NA,NA,NA
97855093,1,"Samochód osobowy",NA,NA,NA
97855093,2,"Rower",NA,NA,NA
97855161,1,"Motorower",NA,NA,NA
97855161,2,"Rower",NA,NA,NA
97855182,1,"Rower",NA,NA,NA
97855182,2,"Samochód osobowy",NA,NA,NA
97855215,1,"Samochód osobowy",NA,NA,NA
97855215,2,"Rower",NA,NA,NA
97856160,1,"Samochód osobowy",NA,NA,NA
97856160,2,"Rower",NA,NA,NA
97856164,1,"Samochód osobowy",NA,NA,NA
97856164,2,"Rower",NA,NA,NA
97856465,1,"Samochód osobowy",NA,NA,NA
97856465,2,"Rower",NA,NA,NA
97856677,1,"Motocykl inny",NA,NA,NA
97856677,2,"Rower",NA,NA,NA
97857346,1,"Rower",NA,NA,NA
97857371,1,"Samochód osobowy",NA,NA,NA
97857371,2,"Samochód osobowy",NA,NA,NA
97857371,3,"Rower",NA,NA,NA
97857712,1,"Samochód osobowy",NA,NA,NA
97857712,2,"Rower",NA,NA,NA
97857844,1,"Rower",NA,NA,NA
97857844,2,"Samochód osobowy",NA,NA,NA
97858256,1,"Rower",NA,NA,NA
97858256,2,"Rower",NA,NA,NA
97858256,3,"Rower",NA,NA,NA
97858257,1,"Samochód osobowy",NA,NA,NA
