"Id","ID.pojazdu","Typ","Marka","Usterki","Cechy.szczególne"
108671478,2,"Samochód osobowy",NA,NA,NA
108672636,1,"Rower",NA,NA,NA
108672636,2,"Samochód osobowy",NA,NA,NA
108680723,1,"Rower",NA,NA,NA
108680723,2,"Pojazd nieustalony",NA,NA,NA
108713818,1,"Rower",NA,NA,NA
108713818,2,"Samochód osobowy",NA,NA,NA
108714224,1,"Rower",NA,NA,NA
108714224,2,"Samochód osobowy",NA,NA,NA
108714412,1,"Rower",NA,NA,NA
108714412,2,"Samochód osobowy",NA,NA,NA
108717668,1,"Rower",NA,NA,NA
108717668,2,"Pojazd nieustalony",NA,NA,NA
108719406,1,"Samochód osobowy",NA,NA,NA
108719406,2,"Rower",NA,NA,NA
108721659,1,"Rower",NA,NA,NA
108721659,2,"Samochód osobowy",NA,NA,NA
108722740,1,"Samochód osobowy",NA,NA,NA
108722740,2,"Rower",NA,NA,NA
108722989,1,"Samochód osobowy",NA,NA,NA
108722989,2,"Rower",NA,NA,NA
108723192,1,"Samochód osobowy",NA,NA,NA
108723192,2,"Rower",NA,NA,NA
108723379,1,"Samochód osobowy",NA,NA,NA
108723379,2,"Rower",NA,NA,NA
108725792,1,"Rower",NA,NA,NA
108725792,2,"Samochód osobowy",NA,NA,NA
108732060,1,"Rower",NA,NA,NA
108732060,2,"Samochód osobowy",NA,NA,NA
108732887,1,"Rower",NA,NA,NA
108733243,1,"Rower",NA,NA,NA
108733243,2,"Pojazd nieustalony",NA,NA,NA
108736212,1,"Samochód osobowy",NA,NA,NA
108736212,2,"Rower",NA,NA,NA
108737387,1,"Samochód osobowy",NA,NA,NA
108737387,2,"Rower",NA,NA,NA
108741967,1,"Samochód osobowy",NA,NA,NA
108741967,2,"Rower",NA,NA,NA
108742960,1,"Samochód osobowy",NA,NA,NA
108742960,2,"Rower",NA,NA,NA
108745545,1,"Samochód osobowy",NA,NA,NA
108745545,2,"Rower",NA,NA,NA
108746857,1,"Rower",NA,NA,NA
108746857,2,"Samochód osobowy",NA,NA,NA
108747627,1,"Samochód osobowy",NA,NA,NA
108747627,2,"Rower",NA,NA,NA
108750566,1,"Samochód osobowy",NA,NA,NA
108750566,2,"Rower",NA,NA,NA
108750883,1,"Rower",NA,NA,NA
108750883,2,"Samochód osobowy",NA,NA,NA
108752019,1,"Rower",NA,NA,NA
108752019,2,"Samochód osobowy",NA,NA,NA
108752449,1,"Rower",NA,NA,NA
108752449,2,"Samochód osobowy",NA,NA,NA
108753039,1,"Rower",NA,NA,NA
108754768,1,"Rower",NA,NA,NA
108754768,2,"Samochód osobowy",NA,NA,NA
108756808,1,"Rower",NA,NA,NA
108756808,2,"Samochód osobowy",NA,NA,NA
108757724,1,"Samochód osobowy",NA,NA,NA
108757724,2,"Rower",NA,NA,NA
108758672,1,"Samochód osobowy",NA,NA,NA
108758672,2,"Rower",NA,NA,NA
108766887,1,"Rower",NA,NA,NA
108766887,2,"Samochód osobowy",NA,NA,NA
108766887,3,"Samochód osobowy",NA,NA,NA
108766949,1,"Pojazd nieustalony",NA,NA,NA
108766949,2,"Rower",NA,NA,NA
108769810,1,"Rower",NA,NA,NA
108769810,2,"Samochód osobowy",NA,NA,NA
108770664,1,"Samochód osobowy",NA,NA,NA
108770664,2,"Rower",NA,NA,NA
108771364,1,"Rower",NA,NA,NA
108771364,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
108772580,1,"Rower",NA,NA,NA
108772580,2,"Samochód osobowy",NA,NA,NA
108778162,1,"Samochód osobowy",NA,NA,NA
108778162,2,"Rower",NA,NA,NA
108782143,1,"Samochód osobowy",NA,NA,NA
108782143,2,"Rower",NA,NA,NA
108782157,1,"Samochód osobowy",NA,NA,NA
108782157,2,"Rower",NA,NA,NA
108785595,1,"Rower",NA,NA,NA
108785595,2,"Samochód osobowy",NA,NA,NA
108788909,1,"Rower",NA,NA,NA
108788909,2,"Samochód osobowy",NA,NA,NA
108794619,1,"Rower",NA,NA,NA
108794619,2,"Samochód osobowy",NA,NA,NA
108794653,1,"Samochód osobowy",NA,NA,NA
108794653,2,"Rower",NA,NA,NA
108794695,1,"Samochód osobowy",NA,NA,NA
108794695,2,"Rower",NA,NA,NA
108799786,1,"Samochód osobowy",NA,NA,NA
108799786,2,"Rower",NA,NA,NA
108800597,1,"Samochód osobowy",NA,NA,NA
108800597,2,"Rower",NA,NA,NA
108800600,1,"Pojazd nieustalony",NA,NA,NA
108800600,2,"Rower",NA,NA,NA
108804655,1,"Rower",NA,NA,NA
108807629,1,"Pojazd nieustalony",NA,NA,NA
108807629,2,"Rower",NA,NA,NA
108816584,1,"Samochód osobowy",NA,NA,NA
108816584,2,"Rower",NA,NA,NA
108830590,1,"Rower",NA,NA,NA
108830590,2,"Samochód osobowy",NA,NA,NA
108901695,1,"Samochód osobowy",NA,NA,NA
108901695,2,"Rower",NA,NA,NA
108909919,1,"Rower",NA,NA,NA
108909919,2,"Motocykl inny",NA,NA,NA
108916525,1,"Rower",NA,NA,NA
108916525,2,"Samochód osobowy",NA,NA,NA
108917466,1,"Samochód osobowy",NA,NA,NA
108917466,2,"Rower",NA,NA,NA
108917762,1,"Samochód osobowy",NA,NA,NA
108917762,2,"Rower",NA,NA,NA
108918507,1,"Samochód osobowy",NA,NA,NA
108918507,2,"Rower",NA,NA,NA
108920697,1,"Rower",NA,NA,NA
108920778,1,"Samochód osobowy",NA,NA,NA
108920778,2,"Rower",NA,NA,NA
108923594,1,"Rower",NA,NA,NA
108923594,2,"Samochód osobowy",NA,NA,NA
108930011,1,"Samochód osobowy",NA,NA,NA
108930011,2,"Rower",NA,NA,NA
108930567,1,"Samochód osobowy",NA,NA,NA
108930567,2,"Rower",NA,NA,NA
108930567,3,"Rower",NA,NA,NA
108953579,1,"Rower",NA,NA,NA
108953708,1,"Samochód osobowy",NA,NA,NA
108953708,2,"Rower",NA,NA,NA
108953766,1,"Rower",NA,NA,NA
108953766,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
108954084,1,"Samochód osobowy",NA,NA,NA
108954084,2,"Rower",NA,NA,NA
108970569,1,"Samochód osobowy",NA,NA,NA
108970569,2,"Rower",NA,NA,NA
108976673,1,"Samochód osobowy",NA,NA,NA
108976673,2,"Rower",NA,NA,NA
108976752,1,"Rower",NA,NA,NA
108976752,2,"Samochód osobowy",NA,NA,NA
108977742,1,"Samochód osobowy",NA,NA,NA
108977742,2,"Rower",NA,NA,NA
108978401,1,"Samochód osobowy",NA,NA,NA
108978401,2,"Rower",NA,NA,NA
108978747,1,"Samochód osobowy",NA,NA,NA
108978747,2,"Rower",NA,NA,NA
108978862,1,"Rower",NA,NA,NA
108978862,2,"Samochód osobowy",NA,NA,NA
108979818,1,"Rower",NA,NA,NA
108979818,2,"Samochód osobowy",NA,NA,NA
108980324,1,"Samochód osobowy",NA,NA,NA
108980324,2,"Rower",NA,NA,NA
108980811,1,"Rower",NA,NA,NA
108980811,2,"Samochód osobowy",NA,NA,NA
108982449,1,"Samochód osobowy",NA,NA,NA
108982449,2,"Rower",NA,NA,NA
108982457,1,"Samochód osobowy",NA,NA,NA
108982457,2,"Rower",NA,NA,NA
108985082,1,"Rower",NA,NA,NA
108985082,2,"Samochód osobowy",NA,NA,NA
108986585,1,"Rower",NA,NA,NA
108986585,2,"Samochód osobowy",NA,NA,NA
108987682,1,"Rower",NA,NA,NA
108987682,2,"Samochód osobowy",NA,NA,NA
108988194,1,"Samochód osobowy",NA,NA,NA
108988194,2,"Rower",NA,NA,NA
108988328,1,"Samochód osobowy",NA,NA,NA
108988328,2,"Rower",NA,NA,NA
108988654,1,"Samochód osobowy",NA,NA,NA
108988654,2,"Rower",NA,NA,NA
108989057,1,"Samochód osobowy",NA,NA,NA
108989057,2,"Rower",NA,NA,NA
108989548,1,"Samochód osobowy",NA,NA,NA
108989548,2,"Rower",NA,NA,NA
108989849,1,"Samochód osobowy",NA,NA,NA
108989849,2,"Rower",NA,NA,NA
108989869,1,"Rower",NA,NA,NA
108989869,2,"Samochód osobowy",NA,NA,NA
108991025,1,"Rower",NA,NA,NA
108991025,2,"Samochód osobowy",NA,NA,NA
108995232,1,"Samochód osobowy",NA,NA,NA
108995232,2,"Rower",NA,NA,NA
109008311,1,"Autobus komunikacji publicznej",NA,NA,NA
109008311,2,"Rower",NA,NA,NA
109014609,1,"Samochód osobowy",NA,NA,NA
109014609,2,"Rower",NA,NA,NA
109015651,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109015651,2,"Rower",NA,NA,NA
109016281,1,"Samochód osobowy",NA,NA,NA
109016281,2,"Rower",NA,NA,NA
109019869,1,"Rower",NA,NA,NA
109020080,1,"Rower",NA,NA,NA
109020080,2,"Samochód osobowy",NA,NA,NA
109020271,1,"Rower",NA,NA,NA
109020271,2,"Samochód osobowy",NA,NA,NA
109020321,1,"Samochód osobowy",NA,NA,NA
109020321,2,"Rower",NA,NA,NA
109021610,1,"Rower",NA,NA,NA
109024443,1,"Rower",NA,NA,NA
109024443,2,"Samochód osobowy",NA,NA,NA
109028668,1,"Rower",NA,NA,NA
109028668,2,"Rower",NA,NA,NA
109029486,1,"Samochód osobowy",NA,NA,NA
109029486,2,"Rower",NA,NA,NA
109029721,1,"Rower",NA,NA,NA
109029721,2,"Samochód osobowy",NA,NA,NA
109032099,1,"Samochód osobowy",NA,NA,NA
109032099,2,"Rower",NA,NA,NA
109032474,1,"Rower",NA,NA,NA
109032474,2,"Samochód osobowy",NA,NA,NA
109033933,1,"Rower",NA,NA,NA
109033933,2,"Samochód osobowy",NA,NA,NA
109034016,1,"Samochód osobowy",NA,NA,NA
109034016,2,"Rower",NA,NA,NA
109034247,1,"Rower",NA,NA,NA
109034247,2,"Samochód osobowy",NA,NA,NA
109035667,1,"Samochód osobowy",NA,NA,NA
109035667,2,"Rower",NA,NA,NA
109036735,1,"Rower",NA,NA,NA
109036735,2,"Samochód osobowy",NA,NA,NA
109039105,1,"Samochód osobowy",NA,NA,NA
109039105,2,"Rower",NA,NA,NA
109039548,1,"Samochód osobowy",NA,NA,NA
109039548,2,"Rower",NA,NA,NA
109040579,1,"Samochód osobowy",NA,NA,NA
109040579,2,"Rower",NA,NA,NA
109040596,1,"Rower",NA,NA,NA
109040596,2,"Rower",NA,NA,NA
109043662,1,"Samochód osobowy",NA,NA,NA
109043662,2,"Rower",NA,NA,NA
109044501,1,"Samochód osobowy",NA,NA,NA
109044501,2,"Rower",NA,NA,NA
109044510,1,"Samochód osobowy",NA,NA,NA
109044510,2,"Rower",NA,NA,NA
109048319,1,"Rower",NA,NA,NA
109048327,1,"Autobus inny",NA,NA,NA
109048327,2,"Rower",NA,NA,NA
109050027,1,"Rower",NA,NA,NA
109050027,2,"Samochód osobowy",NA,NA,NA
109050103,1,"Rower",NA,NA,NA
109050103,2,"Samochód osobowy",NA,NA,NA
109051800,1,"Rower",NA,NA,NA
109051800,2,"Samochód osobowy",NA,NA,NA
109051947,1,"Samochód osobowy",NA,NA,NA
109051947,2,"Rower",NA,NA,NA
109052069,1,"Samochód osobowy",NA,NA,NA
109052069,2,"Rower",NA,NA,NA
109052197,1,"Rower",NA,NA,NA
109052197,2,"Samochód osobowy",NA,NA,NA
109052272,1,"Pojazd nieustalony",NA,NA,NA
109052272,2,"Rower",NA,NA,NA
109052446,1,"Samochód osobowy",NA,NA,NA
109052446,2,"Rower",NA,NA,NA
109057398,1,"Rower",NA,NA,NA
109057398,2,"Samochód osobowy",NA,NA,NA
109061590,1,"Samochód osobowy",NA,NA,NA
109061590,2,"Rower",NA,NA,NA
109061696,1,"Rower",NA,NA,NA
109061696,2,"Rower",NA,NA,NA
109061946,1,"Samochód osobowy",NA,NA,NA
109061946,2,"Rower",NA,NA,NA
109062453,1,"Rower",NA,NA,NA
109062453,2,"Samochód osobowy",NA,NA,NA
109064777,1,"Samochód osobowy",NA,NA,NA
109064777,2,"Rower",NA,NA,NA
109064906,1,"Rower",NA,NA,NA
109064906,2,"Samochód osobowy",NA,NA,NA
109064918,1,"Rower",NA,NA,NA
109064918,2,"Rower",NA,NA,NA
109064918,3,"Rower",NA,NA,NA
109064918,4,"Rower",NA,NA,NA
109065007,1,"Samochód osobowy",NA,NA,NA
109065007,2,"Rower",NA,NA,NA
109065031,1,"Samochód osobowy",NA,NA,NA
109065031,2,"Rower",NA,NA,NA
109065375,1,"Rower",NA,NA,NA
109065375,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
109069299,1,"Samochód osobowy",NA,NA,NA
109069299,2,"Rower",NA,NA,NA
109073706,1,"Samochód osobowy",NA,NA,NA
109073706,2,"Rower",NA,NA,NA
109075573,1,"Rower",NA,NA,NA
109076611,1,"Rower",NA,NA,NA
109076615,1,"Samochód osobowy",NA,NA,NA
109076615,2,"Rower",NA,NA,NA
109076705,1,"Rower",NA,NA,NA
109076737,1,"Samochód osobowy",NA,NA,NA
109076737,2,"Rower",NA,NA,NA
109078331,1,"Rower",NA,NA,NA
109078331,2,"Rower",NA,NA,NA
109081636,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109081636,2,"Rower",NA,NA,NA
109081636,3,"Samochód osobowy",NA,NA,NA
109081668,1,"Samochód osobowy",NA,NA,NA
109081668,2,"Rower",NA,NA,NA
109081737,1,"Samochód osobowy",NA,NA,NA
109081737,2,"Rower",NA,NA,NA
109082315,1,"Rower",NA,NA,NA
109082619,1,"Samochód osobowy",NA,NA,NA
109082619,2,"Rower",NA,NA,NA
109083580,1,"Rower",NA,NA,NA
109086358,1,"Samochód osobowy",NA,NA,NA
109086358,2,"Rower",NA,NA,NA
109089678,1,"Rower",NA,NA,NA
109089678,2,"Samochód osobowy",NA,NA,NA
109091706,1,"Samochód osobowy",NA,NA,NA
109091706,2,"Rower",NA,NA,NA
109093051,1,"Samochód osobowy",NA,NA,NA
109093051,2,"Rower",NA,NA,NA
109093336,1,"Rower",NA,NA,NA
109093336,2,"Samochód osobowy",NA,NA,NA
109093446,1,"Samochód osobowy",NA,NA,NA
109093446,2,"Rower",NA,NA,NA
109096854,1,"Samochód osobowy",NA,NA,NA
109096854,2,"Rower",NA,NA,NA
109096896,1,"Samochód osobowy",NA,NA,NA
109096896,2,"Rower",NA,NA,NA
109097008,1,"Rower",NA,NA,NA
109097008,2,"Samochód osobowy",NA,NA,NA
109097068,1,"Samochód osobowy",NA,NA,NA
109097068,2,"Rower",NA,NA,NA
109097400,1,"Samochód osobowy",NA,NA,NA
109097400,2,"Rower",NA,NA,NA
109099780,1,"Rower",NA,NA,NA
109099780,2,"Samochód osobowy",NA,NA,NA
109101653,1,"Samochód osobowy",NA,NA,NA
109101653,2,"Rower",NA,NA,NA
109101674,1,"Rower",NA,NA,NA
109101895,1,"Rower",NA,NA,NA
109101895,2,"Samochód osobowy",NA,NA,NA
109101980,1,"Samochód osobowy",NA,NA,NA
109101980,2,"Rower",NA,NA,NA
109106257,1,"Samochód osobowy",NA,NA,NA
109106257,2,"Rower",NA,NA,NA
109106545,1,"Samochód osobowy",NA,NA,NA
109106545,2,"Rower",NA,NA,NA
109107788,1,"Samochód osobowy",NA,NA,NA
109107788,2,"Rower",NA,NA,NA
109108324,1,"Rower",NA,NA,NA
109108324,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109109651,1,"Samochód osobowy",NA,NA,NA
109109651,2,"Rower",NA,NA,NA
109110901,1,"Samochód osobowy",NA,NA,NA
109110901,2,"Rower",NA,NA,NA
109111218,1,"Rower",NA,NA,NA
109114720,1,"Samochód osobowy",NA,NA,NA
109114720,2,"Rower",NA,NA,NA
109114746,1,"Samochód osobowy",NA,NA,NA
109114746,2,"Rower",NA,NA,NA
109118678,1,"Samochód osobowy",NA,NA,NA
109118678,2,"Rower",NA,NA,NA
109118678,3,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109118862,1,"Samochód osobowy",NA,NA,NA
109118862,2,"Rower",NA,NA,NA
109119187,1,"Rower",NA,NA,NA
109119187,2,"Samochód osobowy",NA,NA,NA
109124133,1,"Rower",NA,NA,NA
109126260,1,"Samochód osobowy",NA,NA,NA
109126260,2,"Rower",NA,NA,NA
109128756,1,"Samochód osobowy",NA,NA,NA
109128756,2,"Rower",NA,NA,NA
109129144,1,"Samochód osobowy",NA,NA,NA
109129144,2,"Rower",NA,NA,NA
109132412,1,"Samochód osobowy",NA,NA,NA
109132412,2,"Rower",NA,NA,NA
109137468,1,"Samochód osobowy",NA,NA,NA
109137468,2,"Rower",NA,NA,NA
109139839,1,"Rower",NA,NA,NA
109139839,2,"Samochód osobowy",NA,NA,NA
109139895,1,"Rower",NA,NA,NA
109139895,2,"Samochód osobowy",NA,NA,NA
109147158,1,"Rower",NA,NA,NA
109147158,2,"Rower",NA,NA,NA
109154779,1,"Samochód osobowy",NA,NA,NA
109154779,2,"Rower",NA,NA,NA
109154830,1,"Rower",NA,NA,NA
109154830,2,"Rower",NA,NA,NA
109154835,1,"Samochód osobowy",NA,NA,NA
109154835,2,"Rower",NA,NA,NA
109155181,1,"Rower",NA,NA,NA
109155181,2,"Samochód osobowy",NA,NA,NA
109155700,1,"Samochód osobowy",NA,NA,NA
109155700,2,"Rower",NA,NA,NA
109156570,1,"Rower",NA,NA,NA
109156570,2,"Samochód osobowy",NA,NA,NA
109159850,1,"Pojazd nieustalony",NA,NA,NA
109159850,2,"Rower",NA,NA,NA
109160081,1,"Rower",NA,NA,NA
109160081,2,"Samochód osobowy",NA,NA,NA
109162571,1,"Samochód osobowy",NA,NA,NA
109162571,2,"Rower",NA,NA,NA
109165711,1,"Samochód osobowy",NA,NA,NA
109165711,2,"Rower",NA,NA,NA
109165854,1,"Rower",NA,NA,NA
109165854,2,"Rower",NA,NA,NA
109166511,1,"Samochód osobowy",NA,NA,NA
109166511,2,"Rower",NA,NA,NA
109168919,1,"Pojazd nieustalony",NA,NA,NA
109168919,2,"Rower",NA,NA,NA
109170624,1,"Samochód osobowy",NA,NA,NA
109170624,2,"Rower",NA,NA,NA
109171645,1,"Pojazd nieustalony",NA,NA,NA
109171645,2,"Rower",NA,NA,NA
109175229,1,"Samochód osobowy",NA,NA,NA
109175229,2,"Rower",NA,NA,NA
109175359,1,"Samochód osobowy",NA,NA,NA
109175359,2,"Rower",NA,NA,NA
109181574,1,"Rower",NA,NA,NA
109181574,2,"Samochód osobowy",NA,NA,NA
109182568,1,"Pojazd nieustalony",NA,NA,NA
109182568,2,"Rower",NA,NA,NA
109183057,1,"Samochód osobowy",NA,NA,NA
109183057,2,"Rower",NA,NA,NA
109183188,1,"Rower",NA,NA,NA
109183188,2,"Samochód osobowy",NA,NA,NA
109183206,1,"Rower",NA,NA,NA
109183206,2,"Samochód osobowy",NA,NA,NA
109183256,1,"Rower",NA,NA,NA
109183256,2,"Samochód osobowy",NA,NA,NA
109198602,1,"Rower",NA,NA,NA
109199118,1,"Samochód osobowy",NA,NA,NA
109199118,2,"Rower",NA,NA,NA
109206568,1,"Rower",NA,NA,NA
109206568,2,"Rower",NA,NA,NA
109207763,1,"Rower",NA,NA,NA
109210571,1,"Rower",NA,NA,NA
109212749,1,"Ciągnik rolniczy",NA,NA,NA
109212749,2,"Rower",NA,NA,NA
109213095,1,"Samochód osobowy",NA,NA,NA
109213095,2,"Rower",NA,NA,NA
109224339,1,"Rower",NA,NA,NA
109224339,2,"Samochód osobowy",NA,NA,NA
109224411,1,"Rower",NA,NA,NA
109224411,2,"Rower",NA,NA,NA
109227612,1,"Rower",NA,NA,NA
109228129,1,"Samochód osobowy",NA,NA,NA
109228129,2,"Rower",NA,NA,NA
109228209,1,"Rower",NA,NA,NA
109228209,2,"Rower",NA,NA,NA
109228209,3,"Rower",NA,NA,NA
109228374,1,"Rower",NA,NA,NA
109228374,2,"Rower",NA,NA,NA
109229629,1,"Rower",NA,NA,NA
109229629,2,"Rower",NA,NA,NA
109230941,1,"Rower",NA,NA,NA
109231778,1,"Rower",NA,NA,NA
109231778,2,"Samochód osobowy",NA,NA,NA
109232765,1,"Rower",NA,NA,NA
109232765,2,"Samochód osobowy",NA,NA,NA
109235851,1,"Samochód osobowy",NA,NA,NA
109235851,2,"Rower",NA,NA,NA
109235875,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109235875,2,"Rower",NA,NA,NA
109236684,1,"Motocykl inny",NA,NA,NA
109236684,2,"Rower",NA,NA,NA
109238901,1,"Rower",NA,NA,NA
109238901,2,"Samochód osobowy",NA,NA,NA
109239310,1,"Samochód osobowy",NA,NA,NA
109239310,2,"Rower",NA,NA,NA
109239378,1,"Rower",NA,NA,NA
109239378,2,"Samochód osobowy",NA,NA,NA
109241020,1,"Samochód osobowy",NA,NA,NA
109241020,2,"Rower",NA,NA,NA
109241052,1,"Rower",NA,NA,NA
109241052,2,"Rower",NA,NA,NA
109242328,1,"Rower",NA,NA,NA
109242328,2,"Samochód osobowy",NA,NA,NA
109243366,1,"Rower",NA,NA,NA
109243366,2,"Samochód osobowy",NA,NA,NA
109243578,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109243578,2,"Rower",NA,NA,NA
109243668,1,"Pojazd nieustalony",NA,NA,NA
109243668,2,"Rower",NA,NA,NA
109243681,1,"Rower",NA,NA,NA
109244273,1,"Rower",NA,NA,NA
109244273,2,"Samochód osobowy",NA,NA,NA
109244343,1,"Samochód osobowy",NA,NA,NA
109244343,2,"Rower",NA,NA,NA
109244511,1,"Rower",NA,NA,NA
109244511,2,"Samochód osobowy",NA,NA,NA
109244758,1,"Rower",NA,NA,NA
109244758,2,"Rower",NA,NA,NA
109244923,1,"Rower",NA,NA,NA
109244923,2,"Samochód osobowy",NA,NA,NA
109245164,1,"Samochód osobowy",NA,NA,NA
109245164,2,"Rower",NA,NA,NA
109245420,1,"Motocykl inny",NA,NA,NA
109245420,2,"Rower",NA,NA,NA
109245420,3,"Rower",NA,NA,NA
109245471,1,"Samochód osobowy",NA,NA,NA
109245471,2,"Rower",NA,NA,NA
109245689,1,"Rower",NA,NA,NA
109245732,1,"Rower",NA,NA,NA
109245732,2,"Samochód osobowy",NA,NA,NA
109245830,1,"Samochód osobowy",NA,NA,NA
109245830,2,"Rower",NA,NA,NA
109246468,1,"Rower",NA,NA,NA
109246468,2,"Samochód osobowy",NA,NA,NA
109246652,1,"Samochód osobowy",NA,NA,NA
109246652,2,"Rower",NA,NA,NA
109246662,1,"Rower",NA,NA,NA
109247029,1,"Rower",NA,NA,NA
109247029,2,"Samochód osobowy",NA,NA,NA
109247081,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109247081,2,"Rower",NA,NA,NA
109247330,1,"Rower",NA,NA,NA
109247330,2,"Samochód osobowy",NA,NA,NA
109247402,1,"Rower",NA,NA,NA
109247422,1,"Rower",NA,NA,NA
109247455,1,"Samochód osobowy",NA,NA,NA
109247455,2,"Rower",NA,NA,NA
109247667,1,"Rower",NA,NA,NA
109247901,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109247901,2,"Rower",NA,NA,NA
109247994,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
109247994,2,"Rower",NA,NA,NA
