"Id","Rodzaj zdarzenia","Województwo","Powiat","Gmina","Adres","Współrzędne geograficzne","Data","Godzina","Warunki oświetleniowe","Warunki pogodowe","Charakterystyka miejsca zdarzenia","Typ drogi","Ograniczenie prędkości","Typ nawierzchni","Stan nawierzchni","Geometria drogi","Sygnalizacja świetlna","Oznakowanie poziome","Rodzaj skrzyżowania","Teren zabudowany","Inne przyczyny zdarzenia"
108582114,"Najechanie na pieszego","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK BŁĘDNIK","18*38'390, 54*21'340","2020-01-20","17","Noc - droga oświetlona","Dobre warunki atmosferyczne","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108586415,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK WAŁY JAGIELLOŃSKIE / HUCISKO","18*38'430, 54*21'080","2020-01-22","14","Światło dzienne","Pochmurno","Przejazd tramwajowy, torowisko","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Sucha","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108588566,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SŁUPSKI","USTKA - OBSZAR MIEJSKI","USTKA GRUNWALDZKA / JAGIELLOŃSKA","16*52'261, 54*34'444","2020-01-22","10","Światło dzienne","Dobre warunki atmosferyczne","Przejście dla pieszych","Jednokierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","O ruchu okrężnym","Obszar zabudowany","Brak"
108600930,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK KOŁOBRZESKA 41","18*35'120, 54*24'120","2020-01-24","17","Noc - droga oświetlona","Dobre warunki atmosferyczne","Wjazd, wyjazd z posesji, pola","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108604943,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDYNIA","GDYNIA - OBSZAR MIEJSKI","GDYNIA JANA BRZECHWY NIEZNANE / WIELKOPOLSKA","18*29'240, 54*28'208","2020-01-26","12","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Mokra","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108610452,"Inne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK GRUNWALDZKA / MISZEWSKIEGO","18*36'520, 54*22'330","2020-01-22","06","Noc - droga oświetlona","Pochmurno","Przejazd dla rowerzystów","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Sucha","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108611014,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT STAROGARDZKI","STAROGARD GDAŃSKI - OBSZAR MIEJSKI","STAROGARD GDAŃSKI ZIELONA 1","18*32'209, 53*58'363","2020-01-27","10","Światło dzienne","Pochmurno","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108612818,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDYNIA","GDYNIA - OBSZAR MIEJSKI","GDYNIA KARTUSKA 59 / CHEŁMIŃSKA","18*27'313, 54*32'169","2020-01-27","14","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108612877,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT BYTOWSKI","TRZEBIELINO - OBSZAR WIEJSKI","ULISZKOWICE","17*10'006, 54*15'381","2020-01-27","17","Noc - droga nieoświetlona","Pochmurno","Jezdnia","Jednojezdniowa dwukierunkowa","90 km/h","Twarda","Mokra","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108612969,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SŁUPSKI","USTKA - OBSZAR MIEJSKI","USTKA DARŁOWSKA / BOHATERÓW WESTERPLATTE","16*51'240, 54*34'467","2020-01-27","17","Noc - droga oświetlona","Pochmurno","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108613179,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT CHOJNICKI","CZERSK - OBSZAR MIEJSKI","CZERSK ŁUBIANKA 1 / KRÓLOWEJ JADWIGII","17*58'438, 53*48'118","2020-01-28","05","Noc - droga oświetlona","Opady deszczu","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108625458,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SOPOT","SOPOT - OBSZAR MIEJSKI","SOPOT 3 MAJA 56","18*33'439, 54*26'061","2020-01-29","08","Światło dzienne","Dobre warunki atmosferyczne","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","30 km/h","Twarda","Mokra","Odcinek prosty","Jest, działa","Jest","Brak","Obszar zabudowany","Brak"
108635053,"Zderzenie pojazdów czołowe","POMORSKIE","POWIAT SŁUPSKI","DĘBNICA KASZUBSKA - OBSZAR WIEJSKI",NA,"17*23'034, 54*17'326","2020-01-29","19","Noc - droga nieoświetlona","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","90 km/h","Twarda","Mokra","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108641266,"Najechanie na pieszego","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK HYNKA 51","18*35'440, 54*23'190","2020-01-30","17","Noc - droga oświetlona","Opady deszczu","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","30 km/h","Twarda","Mokra","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108642819,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT LĘBORSKI","LĘBORK - OBSZAR MIEJSKI","LĘBORK ALEJA NIEPODLEGŁOŚCI 8 / MARCINKOWSKIEGO","17*45'058, 54*32'290","2020-01-30","17","Noc - droga oświetlona","Opady deszczu","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108644465,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK POHULANKA","18*38'130, 54*21'280","2020-01-20","07","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108644929,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK ZWYCIĘSTWA / PIRAMOWICZA","18*37'160, 54*22'290","2020-01-31","15","Światło dzienne","Opady deszczu","Przejazd dla rowerzystów","Jednokierunkowa","50 km/h","Twarda","Mokra","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108646858,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SŁUPSK","SŁUPSK - OBSZAR MIEJSKI","SŁUPSK PADEREWSKIEGO / PRZEMYSŁOWA","17*01'123, 54*27'442","2020-02-01","11","Światło dzienne","Pochmurno","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108647253,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK ŻOŁNIERZY WYKLĘTYCH / HYNKA","18*36'080, 54*23'080","2020-02-01","19","Noc - droga oświetlona","Opady deszczu","Jezdnia","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Mokra","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108647458,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK POMORSKA 16","18*34'410, 54*25'070","2020-02-01","12","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","20 km/h","Twarda","Mokra","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108650070,"Najechanie na pieszego","POMORSKIE","POWIAT NOWODWORSKI","NOWY DWÓR GDAŃSKI - OBSZAR MIEJSKI","NOWY DWÓR GDAŃSKI MICHAŁA DRZYMAŁY","19*06'427, 54*12'424","2020-01-17","08","Światło dzienne","Dobre warunki atmosferyczne","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Oblodzona, zaśnieżona","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108651413,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT CHOJNICKI","CHOJNICE - OBSZAR MIEJSKI","CHOJNICE SUKIENNIKÓW / PARKOWA","17*33'460, 53*41'390","2020-02-04","14","Światło dzienne","Opady deszczu","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108653794,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK RZECZYPOSPOLITEJ 7","18*35'450, 54*24'050","2020-02-05","13","Światło dzienne","Dobre warunki atmosferyczne","Droga, pas ruchu, śluza dla rowerów","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108657760,"Zderzenie pojazdów tylne","POMORSKIE","POWIAT BYTOWSKI","TRZEBIELINO - OBSZAR WIEJSKI","OBJEZIERZE 1","17*04'199, 54*17'544","2020-02-07","18","Noc - droga nieoświetlona","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","90 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108658333,"Najechanie na pieszego","POMORSKIE","POWIAT PUCKI","PUCK - OBSZAR MIEJSKI","PUCK NOWY ŚWIAT","18*24'551, 54*43'056","2020-02-08","12","Światło dzienne","Dobre warunki atmosferyczne","Przejście dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108658545,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT WEJHEROWSKI","REDA - OBSZAR MIEJSKI","REDA OLIMPIJSKA 4","18*21'452, 54*36'262","2020-02-07","15","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","30 km/h","Twarda","Sucha","Brak","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108660809,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT WEJHEROWSKI","WEJHEROWO - OBSZAR WIEJSKI","GNIEWOWO SPACEROWA 2","18*18'322, 54*34'276","2020-02-09","14","Światło dzienne","Oślepiające słońce","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108662984,"Zderzenie pojazdów tylne","POMORSKIE","POWIAT GDAŃSKI","PRUSZCZ GDAŃSKI - OBSZAR MIEJSKI","PRUSZCZ GDAŃSKI SIKORSKIEGO 2","18*38'107, 54*14'537","2020-02-11","05","Noc - droga oświetlona","Opady deszczu","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108666679,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK BULOŃSKA / POWSTANIA LISTOPADOWEGO","18*34'390, 54*21'190","2020-02-12","10","Światło dzienne","Dobre warunki atmosferyczne","Przejazd dla rowerzystów","Dwie jezdnie jednokierunkowe","20 km/h","Twarda","Mokra","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108670043,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDYNIA","GDYNIA - OBSZAR MIEJSKI","GDYNIA LEOPOLDA STAFFA NIEZNANE","18*29'460, 54*28'170","2020-02-13","19","Noc - droga oświetlona","Pochmurno","Przejście dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Nieustalone"
108671478,"Zderzenie pojazdów tylne","POMORSKIE","POWIAT SŁUPSKI","USTKA - OBSZAR WIEJSKI",NA,"16*47'035, 54*31'204","2020-02-11","06","Noc - droga nieoświetlona","Opady śniegu, gradu","Roboty drogowe, oznakowanie tymczasowe","Jednojezdniowa dwukierunkowa","30 km/h","Twarda","Mokra","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108672636,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK NOWY ŚWIAT / ORIONA","18*27'150, 54*25'240","2020-02-15","15","Światło dzienne","Pochmurno","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Brak","Nie ma","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108680723,"Najechanie na słup, znak","POMORSKIE","POWIAT SŁUPSKI","SMOŁDZINO - OBSZAR WIEJSKI","SIECIE 7","17*13'515, 54*37'302","2020-02-17","16","Światło dzienne","Pochmurno","Pobocze","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Zakręt, łuk","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108713818,"Zderzenie pojazdów tylne","POMORSKIE","POWIAT WEJHEROWSKI","WEJHEROWO - OBSZAR WIEJSKI","BOLSZEWO DŁUGA 87","18*10'264, 54*37'437","2020-02-19","20","Zmrok, świt","Pochmurno","Jezdnia","Jednojezdniowa dwukierunkowa","90 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Nieustalone"
108714224,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT CHOJNICKI","CHOJNICE - OBSZAR MIEJSKI","CHOJNICE LICHNOWSKA 1","17*34'400, 53*41'116","2020-02-19","16","Światło dzienne","Opady deszczu","Przejazd dla rowerzystów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108714412,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SŁUPSK","SŁUPSK - OBSZAR MIEJSKI","SŁUPSK OGRODOWA 23","17*01'275, 54*27'487","2020-02-20","14","Światło dzienne","Dobre warunki atmosferyczne","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108717668,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT PUCKI","KROKOWA - OBSZAR WIEJSKI","KARTOSZYNO SPOKOJNA","18*05'389, 54*44'172","2020-02-22","07","Zmrok, świt","Opady deszczu","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
108719406,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDYNIA","GDYNIA - OBSZAR MIEJSKI","GDYNIA JERZEGO WASZYNGTONA NIEZNANE / SKWER KOŚCIUSZKI","18*32'484, 54*31'101","2020-02-23","17","Noc - droga oświetlona","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Nie ma","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108721659,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK GRUNWALDZKA / OBROŃCÓW WESTERPLATTE","18*34'030, 54*24'320","2020-02-25","06","Światło dzienne","Opady deszczu","Przejazd dla rowerzystów","Jednokierunkowa","70 km/h","Twarda","Mokra","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
108722740,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT WEJHEROWSKI","REDA - OBSZAR MIEJSKI","REDA ŁĄKOWA 42","18*21'269, 54*36'105","2020-02-25","08","Światło dzienne","Pochmurno","Przejście dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
108722989,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT PUCKI","JASTARNIA - OBSZAR MIEJSKI","JASTARNIA KS. PAWŁA STEFAŃSKIEGO","18*40'396, 54*42'020","2020-02-25","14","Światło dzienne","Pochmurno","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Zakręt, łuk","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
