"Id","ID.pojazdu","Typ","Marka","Usterki","Cechy.szczególne"
94530325,1,"Rower",NA,NA,NA
94530325,2,"Samochód osobowy",NA,NA,NA
94530411,1,"Rower",NA,NA,NA
94530411,2,"Samochód osobowy",NA,NA,NA
94531219,1,"Inny",NA,NA,NA
94531219,2,"Rower",NA,NA,NA
94531270,1,"Samochód osobowy",NA,NA,NA
94531270,2,"Rower",NA,NA,NA
94532037,1,"Rower",NA,NA,NA
94532042,1,"Rower",NA,NA,NA
94534653,1,"Samochód osobowy",NA,NA,NA
94534653,2,"Rower",NA,NA,NA
94534798,1,"Autobus komunikacji publicznej",NA,NA,NA
94534798,2,"Rower",NA,NA,NA
94536196,1,"Samochód osobowy",NA,NA,NA
94536196,2,"Rower",NA,NA,NA
94537066,1,"Rower",NA,NA,NA
94540133,1,"Samochód osobowy",NA,NA,NA
94540133,2,"Rower",NA,NA,NA
94542861,1,"Rower",NA,NA,NA
94542861,2,"Rower",NA,NA,NA
94543950,1,"Rower",NA,NA,NA
94543950,2,"Samochód osobowy",NA,NA,NA
94545391,1,"Rower",NA,NA,NA
94545396,1,"Samochód osobowy",NA,NA,NA
94545396,2,"Rower",NA,NA,NA
94545423,1,"Samochód osobowy",NA,NA,NA
94545423,2,"Rower",NA,NA,NA
94546078,1,"Samochód osobowy",NA,NA,NA
94546078,2,"Rower",NA,NA,NA
94546147,1,"Rower",NA,NA,NA
94546147,2,"Samochód osobowy",NA,NA,NA
94546690,1,"Samochód osobowy",NA,NA,NA
94546690,2,"Rower",NA,NA,NA
94547794,1,"Samochód osobowy",NA,NA,NA
94547794,2,"Rower",NA,NA,NA
94551114,1,"Rower",NA,NA,NA
94551114,2,"Samochód osobowy",NA,NA,NA
94551779,1,"Rower",NA,NA,NA
94551779,2,"Samochód osobowy",NA,NA,NA
94553056,1,"Rower",NA,NA,NA
94553056,2,"Samochód osobowy",NA,NA,NA
94553266,1,"Samochód osobowy",NA,NA,NA
94553266,2,"Rower",NA,NA,NA
94553311,1,"Rower",NA,NA,NA
94554287,1,"Rower",NA,NA,NA
94554287,2,"Samochód osobowy",NA,NA,NA
94554316,1,"Rower",NA,NA,NA
94554316,2,"Samochód osobowy",NA,NA,NA
94556404,1,"Samochód osobowy",NA,NA,NA
94556404,2,"Rower",NA,NA,NA
94557106,1,"Samochód osobowy",NA,NA,NA
94557106,2,"Rower",NA,NA,NA
94557167,1,"Samochód osobowy",NA,NA,NA
94557167,2,"Rower",NA,NA,NA
94557180,1,"Samochód osobowy",NA,NA,NA
94557180,2,"Rower",NA,NA,NA
94558105,1,"Samochód osobowy",NA,NA,NA
94558105,2,"Rower",NA,NA,NA
94558257,1,"Samochód osobowy",NA,NA,NA
94558257,2,"Rower",NA,NA,NA
94558538,1,"Samochód osobowy",NA,NA,NA
94558538,2,"Rower",NA,NA,NA
94558602,1,"Samochód osobowy",NA,NA,NA
94558602,2,"Rower",NA,NA,NA
94559230,1,"Samochód osobowy",NA,NA,NA
94559230,2,"Rower",NA,NA,NA
94559234,1,"Samochód osobowy",NA,NA,NA
94559234,2,"Rower",NA,NA,NA
94559720,1,"Samochód osobowy",NA,NA,NA
94559720,2,"Rower",NA,NA,NA
94559784,1,"Rower",NA,NA,NA
94559784,2,"Samochód osobowy",NA,NA,NA
94560984,1,"Rower",NA,NA,NA
94560984,2,"Samochód osobowy",NA,NA,NA
94561873,1,"Rower",NA,NA,NA
94561873,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94562924,1,"Samochód osobowy",NA,NA,NA
94562924,2,"Rower",NA,NA,NA
94564036,1,"Samochód osobowy",NA,NA,NA
94564036,2,"Rower",NA,NA,NA
94564050,1,"Rower",NA,NA,NA
94564050,2,"Samochód osobowy",NA,NA,NA
94564669,1,"Rower",NA,NA,NA
94566405,1,"Rower",NA,NA,NA
94566405,2,"Samochód osobowy",NA,NA,NA
94566806,1,"Rower",NA,NA,NA
94566806,2,"Samochód osobowy",NA,NA,NA
94569863,1,"Rower",NA,NA,NA
94569863,2,"Samochód osobowy",NA,NA,NA
94570900,1,"Samochód osobowy",NA,NA,NA
94570900,2,"Rower",NA,NA,NA
94571976,1,"Rower",NA,NA,NA
94571976,2,"Motocykl inny",NA,NA,NA
94573990,1,"Samochód osobowy",NA,NA,NA
94573990,2,"Rower",NA,NA,NA
94578241,1,"Samochód osobowy",NA,NA,NA
94578241,2,"Rower",NA,NA,NA
94578270,1,"Rower",NA,NA,NA
94578462,1,"Samochód osobowy",NA,NA,NA
94578462,2,"Rower",NA,NA,NA
94580072,1,"Samochód osobowy",NA,NA,NA
94580072,2,"Rower",NA,NA,NA
94580629,1,"Rower",NA,NA,NA
94580701,1,"Rower",NA,NA,NA
94580701,2,"Samochód osobowy",NA,NA,NA
94580779,1,"Samochód osobowy",NA,NA,NA
94580779,2,"Rower",NA,NA,NA
94580892,1,"Autobus komunikacji publicznej",NA,NA,NA
94580892,2,"Rower",NA,NA,NA
94580894,1,"Rower",NA,NA,NA
94580894,2,"Samochód osobowy",NA,NA,NA
94582426,1,"Rower",NA,NA,NA
94582426,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94582484,1,"Rower",NA,NA,NA
94582484,2,"Samochód osobowy",NA,NA,NA
94583355,1,"Samochód osobowy",NA,NA,NA
94583355,2,"Rower",NA,NA,NA
94583782,1,"Rower",NA,NA,NA
94583782,2,"Samochód osobowy",NA,NA,NA
94584166,1,"Rower",NA,NA,NA
94585292,1,"Rower",NA,NA,NA
94585292,2,"Samochód osobowy",NA,NA,NA
94585335,1,"Rower",NA,NA,NA
94585335,2,"Samochód osobowy",NA,NA,NA
94585448,1,"Motocykl inny",NA,NA,NA
94585448,2,"Rower",NA,NA,NA
94585448,3,"Samochód osobowy",NA,NA,NA
94585493,1,"Samochód osobowy",NA,NA,NA
94585493,2,"Rower",NA,NA,NA
94585506,1,"Samochód osobowy",NA,NA,NA
94585506,2,"Rower",NA,NA,NA
94585545,1,"Samochód osobowy",NA,NA,NA
94585545,2,"Rower",NA,NA,NA
94585597,1,"Rower",NA,NA,NA
94585597,2,"Samochód osobowy",NA,NA,NA
94585611,1,"Rower",NA,NA,NA
94585615,1,"Pojazd nieustalony",NA,NA,NA
94585615,2,"Rower",NA,NA,NA
94586447,1,"Samochód osobowy",NA,NA,NA
94586447,2,"Rower",NA,NA,NA
94588171,1,"Rower",NA,NA,NA
94588772,1,"Samochód osobowy",NA,NA,NA
94588772,2,"Rower",NA,NA,NA
94589405,1,"Rower",NA,NA,NA
94589405,2,"Samochód osobowy",NA,NA,NA
94589563,1,"Samochód osobowy",NA,NA,NA
94589563,2,"Rower",NA,NA,NA
94589587,1,"Rower",NA,NA,NA
94589587,2,"Samochód osobowy",NA,NA,NA
94590403,1,"Samochód osobowy",NA,NA,NA
94590403,2,"Rower",NA,NA,NA
94590513,1,"Rower",NA,NA,NA
94590513,2,"Rower",NA,NA,NA
94592244,1,"Rower",NA,NA,NA
94592244,2,"Samochód osobowy",NA,NA,NA
94593361,1,"Rower",NA,NA,NA
94593361,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94595908,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94595908,2,"Rower",NA,NA,NA
94596122,1,"Motorower",NA,NA,NA
94596122,2,"Rower",NA,NA,NA
94596206,1,"Rower",NA,NA,NA
94596206,2,"Samochód osobowy",NA,NA,NA
94596535,1,"Samochód osobowy",NA,NA,NA
94596535,2,"Rower",NA,NA,NA
94596537,1,"Samochód osobowy",NA,NA,NA
94596537,2,"Rower",NA,NA,NA
94597828,1,"Samochód osobowy",NA,NA,NA
94597828,2,"Samochód osobowy",NA,NA,NA
94597828,3,"Rower",NA,NA,NA
94605200,1,"Rower",NA,NA,NA
94605402,1,"Rower",NA,NA,NA
94605402,2,"Samochód osobowy",NA,NA,NA
94611243,1,"Rower",NA,NA,NA
94611243,2,"Samochód osobowy",NA,NA,NA
94613003,1,"Samochód osobowy",NA,NA,NA
94613003,2,"Rower",NA,NA,NA
94613138,1,"Samochód osobowy",NA,NA,NA
94613138,2,"Rower",NA,NA,NA
94613202,1,"Rower",NA,NA,NA
94613485,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94613485,2,"Rower",NA,NA,NA
94617970,1,"Rower",NA,NA,NA
94617970,2,"Samochód osobowy",NA,NA,NA
94626017,1,"Samochód osobowy",NA,NA,NA
94626017,2,"Rower",NA,NA,NA
94626267,1,"Samochód osobowy",NA,NA,NA
94626267,2,"Rower",NA,NA,NA
94626384,1,"Rower",NA,NA,NA
94640225,1,"Rower",NA,NA,NA
94640225,2,"Rower",NA,NA,NA
94641053,1,"Samochód osobowy",NA,NA,NA
94641053,2,"Rower",NA,NA,NA
94642061,1,"Rower",NA,NA,NA
94642061,2,"Samochód osobowy",NA,NA,NA
94676916,1,"Rower",NA,NA,NA
94676916,2,"Samochód osobowy",NA,NA,NA
94676921,1,"Samochód osobowy",NA,NA,NA
94676921,2,"Rower",NA,NA,NA
94678685,1,"Rower",NA,NA,NA
94678685,2,"Samochód osobowy",NA,NA,NA
94685372,1,"Rower",NA,NA,NA
94686792,1,"Rower",NA,NA,NA
94686792,2,"Samochód osobowy",NA,NA,NA
94691882,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94691882,2,"Rower",NA,NA,NA
94704946,1,"Samochód osobowy",NA,NA,NA
94704946,2,"Rower",NA,NA,NA
94705150,1,"Rower",NA,NA,NA
94705150,2,"Samochód osobowy",NA,NA,NA
94710269,1,"Rower",NA,NA,NA
94710269,2,"Samochód osobowy",NA,NA,NA
94711244,1,"Rower",NA,NA,NA
94711244,2,"Samochód osobowy",NA,NA,NA
94714202,1,"Rower",NA,NA,NA
94714202,2,"Samochód osobowy",NA,NA,NA
94717984,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94717984,2,"Rower",NA,NA,NA
94718154,1,"Samochód osobowy",NA,NA,NA
94718154,2,"Rower",NA,NA,NA
94719244,1,"Samochód osobowy",NA,NA,NA
94719244,2,"Rower",NA,NA,NA
94719935,1,"Samochód osobowy",NA,NA,NA
94719935,2,"Rower",NA,NA,NA
94720666,1,"Samochód osobowy",NA,NA,NA
94720666,2,"Rower",NA,NA,NA
94720667,1,"Rower",NA,NA,NA
94720667,2,"Samochód osobowy",NA,NA,NA
94720667,3,"Samochód osobowy",NA,NA,NA
94721637,1,"Rower",NA,NA,NA
94721637,2,"Samochód osobowy",NA,NA,NA
94722128,1,"Tramwaj, trolejbus",NA,NA,NA
94722128,2,"Rower",NA,NA,NA
94724129,1,"Rower",NA,NA,NA
94724129,2,"Motocykl inny",NA,NA,NA
94724963,1,"Samochód osobowy",NA,NA,NA
94724963,2,"Rower",NA,NA,NA
94728034,1,"Rower",NA,NA,NA
94728034,2,"Samochód osobowy",NA,NA,NA
94728072,1,"Samochód osobowy",NA,NA,NA
94728072,2,"Rower",NA,NA,NA
94728355,1,"Rower",NA,NA,NA
94728355,2,"Samochód osobowy",NA,NA,NA
94728927,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94728927,2,"Rower",NA,NA,NA
94729914,1,"Rower",NA,NA,NA
94729914,2,"Pojazd nieustalony",NA,NA,NA
94732041,1,"Rower",NA,NA,NA
94732041,2,"Autobus komunikacji publicznej",NA,NA,NA
94732162,1,"Rower",NA,NA,NA
94732162,2,"Samochód osobowy",NA,NA,NA
94732254,1,"Rower",NA,NA,NA
94732254,2,"Motorower",NA,NA,NA
94732384,1,"Rower",NA,NA,NA
94732384,2,"Samochód osobowy",NA,NA,NA
94732430,1,"Samochód osobowy",NA,NA,NA
94732430,2,"Rower",NA,NA,NA
94732525,1,"Rower",NA,NA,NA
94732525,2,"Samochód osobowy",NA,NA,NA
94732761,1,"Rower",NA,NA,NA
94732761,2,"Samochód osobowy",NA,NA,NA
94732773,1,"Rower",NA,NA,NA
94732773,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94732915,1,"Samochód osobowy",NA,NA,NA
94732915,2,"Rower",NA,NA,NA
94732941,1,"Rower",NA,NA,NA
94732941,2,"Samochód osobowy",NA,NA,NA
94733092,1,"Samochód osobowy",NA,NA,NA
94733092,2,"Rower",NA,NA,NA
94733106,1,"Pojazd nieustalony",NA,NA,NA
94733106,2,"Rower",NA,NA,NA
94734435,1,"Samochód osobowy",NA,NA,NA
94734435,2,"Rower",NA,NA,NA
94734529,1,"Rower",NA,NA,NA
94734529,2,"Samochód osobowy",NA,NA,NA
94735135,1,"Samochód osobowy",NA,NA,NA
94735135,2,"Rower",NA,NA,NA
94736108,1,"Rower",NA,NA,NA
94736108,2,"Samochód osobowy",NA,NA,NA
94736132,1,"Samochód osobowy",NA,NA,NA
94736132,2,"Rower",NA,NA,NA
94736362,1,"Rower",NA,NA,NA
94736362,2,"Samochód osobowy",NA,NA,NA
94736420,1,"Rower",NA,NA,NA
94736420,2,"Autobus inny",NA,NA,NA
94736704,1,"Samochód osobowy",NA,NA,NA
94736704,2,"Rower",NA,NA,NA
94737396,1,"Rower",NA,NA,NA
94737396,2,"Samochód osobowy",NA,NA,NA
94738331,1,"Samochód osobowy",NA,NA,NA
94738331,2,"Rower",NA,NA,NA
94738492,1,"Pojazd nieustalony",NA,NA,NA
94738492,2,"Rower",NA,NA,NA
94738832,1,"Rower",NA,NA,NA
94738832,2,"Samochód osobowy",NA,NA,NA
94738832,3,"Samochód osobowy",NA,NA,NA
94738862,1,"Samochód osobowy",NA,NA,NA
94738862,2,"Rower",NA,NA,NA
94738864,1,"Samochód osobowy",NA,NA,NA
94738864,2,"Rower",NA,NA,NA
94740263,1,"Samochód osobowy",NA,NA,NA
94740263,2,"Rower",NA,NA,NA
94740275,1,"Samochód osobowy",NA,NA,NA
94740275,2,"Rower",NA,NA,NA
94740323,1,"Rower",NA,NA,NA
94740323,2,"Samochód osobowy",NA,NA,NA
94740442,1,"Samochód osobowy",NA,NA,NA
94740442,2,"Rower",NA,NA,NA
94740958,1,"Samochód osobowy",NA,NA,NA
94740958,2,"Rower",NA,NA,NA
94741562,1,"Samochód osobowy",NA,NA,NA
94741562,2,"Rower",NA,NA,NA
94741564,1,"Samochód osobowy",NA,NA,NA
94741564,2,"Rower",NA,NA,NA
94741871,1,"Rower",NA,NA,NA
94741871,2,"Samochód osobowy",NA,NA,NA
94742126,1,"Samochód osobowy",NA,NA,NA
94742126,2,"Rower",NA,NA,NA
94742809,1,"Samochód osobowy",NA,NA,NA
94742809,2,"Rower",NA,NA,NA
94742929,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94742929,2,"Rower",NA,NA,NA
94742956,1,"Rower",NA,NA,NA
94742956,2,"Samochód osobowy",NA,NA,NA
94743025,1,"Samochód osobowy",NA,NA,NA
94743025,2,"Rower",NA,NA,NA
94743345,1,"Rower",NA,NA,NA
94743345,2,"Samochód osobowy",NA,NA,NA
94743433,1,"Samochód osobowy",NA,NA,NA
94743433,2,"Rower",NA,NA,NA
94744134,1,"Rower",NA,NA,NA
94744134,2,"Samochód osobowy",NA,NA,NA
94744297,1,"Samochód osobowy",NA,NA,NA
94744297,2,"Rower",NA,NA,NA
94744435,1,"Samochód osobowy",NA,NA,NA
94744435,2,"Rower",NA,NA,NA
94744929,1,"Rower",NA,NA,NA
94745319,1,"Rower",NA,NA,NA
94745319,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94745322,1,"Rower",NA,NA,NA
94747019,1,"Rower",NA,NA,NA
94747463,1,"Rower",NA,NA,NA
94747463,2,"Samochód osobowy",NA,NA,NA
94748079,1,"Rower",NA,NA,NA
94748079,2,"Samochód osobowy",NA,NA,NA
94752940,1,"Samochód osobowy",NA,NA,NA
94752940,2,"Rower",NA,NA,NA
94754197,1,"Samochód osobowy",NA,NA,NA
94754197,2,"Rower",NA,NA,NA
94754455,1,"Samochód osobowy",NA,NA,NA
94754455,2,"Rower",NA,NA,NA
94755471,1,"Rower",NA,NA,NA
94755471,2,"Samochód osobowy",NA,NA,NA
94756005,1,"Samochód osobowy",NA,NA,NA
94756005,2,"Rower",NA,NA,NA
94756943,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94756943,2,"Rower",NA,NA,NA
94757292,1,"Rower",NA,NA,NA
94758273,1,"Rower",NA,NA,NA
94758296,1,"Samochód osobowy",NA,NA,NA
94758296,2,"Rower",NA,NA,NA
94759192,1,"Samochód osobowy",NA,NA,NA
94759192,2,"Rower",NA,NA,NA
94759481,1,"Rower",NA,NA,NA
94759481,2,"Samochód osobowy",NA,NA,NA
94763893,1,"Rower",NA,NA,NA
94763893,2,"Samochód osobowy",NA,NA,NA
94767183,1,"Rower",NA,NA,NA
94767183,2,"Samochód osobowy",NA,NA,NA
94770214,1,"Rower",NA,NA,NA
94770214,2,"Samochód osobowy",NA,NA,NA
94771782,1,"Samochód osobowy",NA,NA,NA
94771782,2,"Rower",NA,NA,NA
94771795,1,"Rower",NA,NA,NA
94771795,2,"Samochód osobowy",NA,NA,NA
94772256,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94772256,2,"Rower",NA,NA,NA
94773150,1,"Samochód osobowy",NA,NA,NA
94773150,2,"Rower",NA,NA,NA
94777172,1,"Samochód osobowy",NA,NA,NA
94777172,2,"Rower",NA,NA,NA
94778251,1,"Samochód osobowy",NA,NA,NA
94778251,2,"Rower",NA,NA,NA
94778388,1,"Samochód osobowy",NA,NA,NA
94778388,2,"Rower",NA,NA,NA
94782069,1,"Rower",NA,NA,NA
94782069,2,"Samochód osobowy",NA,NA,NA
94782077,1,"Rower",NA,NA,NA
94782077,2,"Samochód osobowy",NA,NA,NA
94782439,1,"Samochód osobowy",NA,NA,NA
94782439,2,"Rower",NA,NA,NA
94784924,1,"Samochód osobowy",NA,NA,NA
94784924,2,"Rower",NA,NA,NA
94785933,1,"Rower",NA,NA,NA
94785933,2,"Samochód osobowy",NA,NA,NA
94786678,1,"Samochód osobowy",NA,NA,NA
94786678,2,"Rower",NA,NA,NA
94786856,1,"Samochód osobowy",NA,NA,NA
94786856,2,"Rower",NA,NA,NA
94786958,1,"Rower",NA,NA,NA
94786958,2,"Samochód osobowy",NA,NA,NA
94787536,1,"Samochód osobowy",NA,NA,NA
94787536,2,"Rower",NA,NA,NA
94787771,1,"Samochód osobowy",NA,NA,NA
94787771,2,"Rower",NA,NA,NA
94788872,1,"Samochód osobowy",NA,NA,NA
94788872,2,"Rower",NA,NA,NA
94788875,1,"Rower",NA,NA,NA
94788875,2,"Samochód osobowy",NA,NA,NA
94788876,1,"Samochód osobowy",NA,NA,NA
94788876,2,"Rower",NA,NA,NA
94790012,1,"Samochód osobowy",NA,NA,NA
94790012,2,"Rower",NA,NA,NA
94794499,1,"Samochód osobowy",NA,NA,NA
94794499,2,"Rower",NA,NA,NA
94794820,1,"Rower",NA,NA,NA
94794820,2,"Samochód osobowy",NA,NA,NA
94795382,1,"Samochód osobowy",NA,NA,NA
94795382,2,"Rower",NA,NA,NA
94796094,1,"Rower",NA,NA,NA
94796094,2,"Samochód osobowy",NA,NA,NA
94796651,1,"Rower",NA,NA,NA
94796651,2,"Samochód osobowy",NA,NA,NA
94799977,1,"Samochód osobowy",NA,NA,NA
94799977,2,"Rower",NA,NA,NA
94802155,1,"Samochód osobowy",NA,NA,NA
94802155,2,"Rower",NA,NA,NA
94802243,1,"Samochód osobowy",NA,NA,NA
94802243,2,"Rower",NA,NA,NA
94803232,1,"Samochód osobowy",NA,NA,NA
94803232,2,"Rower",NA,NA,NA
94818483,1,"Samochód osobowy",NA,NA,NA
94818483,2,"Rower",NA,NA,NA
94819050,1,"Rower",NA,NA,NA
94819050,2,"Samochód osobowy",NA,NA,NA
94827359,1,"Samochód osobowy",NA,NA,NA
94827359,2,"Rower",NA,NA,NA
94828072,1,"Rower",NA,NA,NA
94828072,2,"Samochód osobowy",NA,NA,NA
94852037,1,"Samochód osobowy",NA,NA,NA
94852037,2,"Rower",NA,NA,NA
94852380,1,"Autobus komunikacji publicznej",NA,NA,NA
94852380,2,"Rower",NA,NA,NA
94877119,1,"Rower",NA,NA,NA
94877119,2,"Samochód osobowy",NA,NA,NA
94877122,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
94877122,2,"Samochód osobowy",NA,NA,NA
94877122,3,"Rower",NA,NA,NA
94902089,1,"Samochód osobowy",NA,NA,NA
94902089,2,"Rower",NA,NA,NA
94902239,1,"Rower",NA,NA,NA
94902239,2,"Rower",NA,NA,NA
94906950,1,"Rower",NA,NA,NA
94908135,1,"Rower",NA,NA,NA
94908135,2,"Samochód osobowy",NA,NA,NA
94908201,1,"Samochód osobowy",NA,NA,NA
94908201,2,"Rower",NA,NA,NA
94914102,1,"Rower",NA,NA,NA
94914102,2,"Samochód osobowy",NA,NA,NA
94914102,3,"Samochód osobowy",NA,NA,NA
94920064,1,"Samochód osobowy",NA,NA,NA
94920064,2,"Rower",NA,NA,NA
94945128,1,"Motocykl inny",NA,NA,NA
94945128,2,"Rower",NA,NA,NA
95146074,1,"Rower",NA,NA,NA
95146074,2,"Samochód osobowy",NA,NA,NA
95146074,3,"Samochód osobowy",NA,NA,NA
95148093,1,"Rower",NA,NA,NA
95148093,2,"Samochód osobowy",NA,NA,NA
95148113,1,"Rower",NA,NA,NA
95148113,2,"Samochód osobowy",NA,NA,NA
95148114,1,"Samochód osobowy",NA,NA,NA
95148114,2,"Rower",NA,NA,NA
95148119,1,"Samochód osobowy",NA,NA,NA
95148119,2,"Rower",NA,NA,NA
95148139,1,"Samochód osobowy",NA,NA,NA
95148139,2,"Rower",NA,NA,NA
95148255,1,"Samochód osobowy",NA,NA,NA
95148255,2,"Rower",NA,NA,NA
95148571,1,"Samochód osobowy",NA,NA,NA
95148571,2,"Rower",NA,NA,NA
95155171,1,"Samochód osobowy",NA,NA,NA
95155171,2,"Rower",NA,NA,NA
95171958,1,"Samochód osobowy",NA,NA,NA
95171958,2,"Rower",NA,NA,NA
95194197,1,"Samochód osobowy",NA,NA,NA
95194197,2,"Rower",NA,NA,NA
95197131,1,"Rower",NA,NA,NA
95197131,2,"Samochód osobowy",NA,NA,NA
95197548,1,"Rower",NA,NA,NA
95198025,1,"Samochód osobowy",NA,NA,NA
95198025,2,"Rower",NA,NA,NA
95198520,1,"Rower",NA,NA,NA
95198520,2,"Samochód osobowy",NA,NA,NA
95201175,1,"Rower",NA,NA,NA
95201175,2,"Pojazd nieustalony",NA,NA,NA
95201206,1,"Rower",NA,NA,NA
95201206,2,"Samochód osobowy",NA,NA,NA
95211274,1,"Samochód osobowy",NA,NA,NA
95211274,2,"Rower",NA,NA,NA
95211295,1,"Samochód osobowy",NA,NA,NA
95211295,2,"Rower",NA,NA,NA
95236129,1,"Samochód osobowy",NA,NA,NA
95236129,2,"Rower",NA,NA,NA
95236224,1,"Samochód osobowy",NA,NA,NA
95236224,2,"Rower",NA,NA,NA
95236246,1,"Rower",NA,NA,NA
95236246,2,"Samochód osobowy",NA,NA,NA
95275008,1,"Rower",NA,NA,NA
95298205,1,"Samochód osobowy",NA,NA,NA
95298205,2,"Rower",NA,NA,NA
95304943,1,"Samochód osobowy",NA,NA,NA
95304943,2,"Rower",NA,NA,NA
95307342,1,"Rower",NA,NA,NA
95352956,1,"Rower",NA,NA,NA
95352956,2,"Samochód osobowy",NA,NA,NA
95356960,1,"Rower",NA,NA,NA
95356960,2,"Samochód osobowy",NA,NA,NA
95459008,1,"Rower",NA,NA,NA
95461033,1,"Samochód osobowy",NA,NA,NA
95461033,2,"Rower",NA,NA,NA
95461046,1,"Samochód osobowy",NA,NA,NA
95461046,2,"Rower",NA,NA,NA
95462932,1,"Samochód osobowy",NA,NA,NA
95462932,2,"Rower",NA,NA,NA
95463958,1,"Samochód osobowy",NA,NA,NA
95463958,2,"Rower",NA,NA,NA
95504340,1,"Rower",NA,NA,NA
95504340,2,"Samochód osobowy",NA,NA,NA
95610340,1,"Rower",NA,NA,NA
95610340,2,"Samochód osobowy",NA,NA,NA
95634038,1,"Samochód osobowy",NA,NA,NA
95634038,2,"Rower",NA,NA,NA
95642032,1,"Rower",NA,NA,NA
95642032,2,"Samochód osobowy",NA,NA,NA
95695927,1,"Rower",NA,NA,NA
95795066,1,"Samochód osobowy",NA,NA,NA
95795066,2,"Rower",NA,NA,NA
95876964,1,"Samochód osobowy",NA,NA,NA
95876964,2,"Rower",NA,NA,NA
96039966,1,"Rower",NA,NA,NA
96039966,2,"Samochód osobowy",NA,NA,NA
