"Id","Rodzaj zdarzenia","Województwo","Powiat","Gmina","Adres","Współrzędne geograficzne","Data","Godzina","Warunki oświetleniowe","Warunki pogodowe","Charakterystyka miejsca zdarzenia","Typ drogi","Ograniczenie prędkości","Typ nawierzchni","Stan nawierzchni","Geometria drogi","Sygnalizacja świetlna","Oznakowanie poziome","Rodzaj skrzyżowania","Teren zabudowany","Inne przyczyny zdarzenia"
103850082,"Zderzenie pojazdów czołowe","POMORSKIE","POWIAT PUCKI","KROKOWA - OBSZAR WIEJSKI","WIERZCHUCINO MORSKA","18*00'331, 54*47'445","2016-02-07","13","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Zakręt, łuk","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
103851304,"Najechanie na słup, znak","POMORSKIE","POWIAT CHOJNICKI","CHOJNICE - OBSZAR WIEJSKI","SILNO GŁÓWNA 83","17*42'343, 53*38'464","2016-02-05","12","Światło dzienne","Pochmurno","Droga, pas ruchu, śluza dla rowerów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
103861624,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT WEJHEROWSKI","RUMIA - OBSZAR MIEJSKI","RUMIA ŻWIRKI I WIGURY","18*23'153, 54*34'206","2016-02-08","17","Zmrok, świt","Dobre warunki atmosferyczne","Przejście dla pieszych","Jednojezdniowa dwukierunkowa","40 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
103866154,"Zderzenie pojazdów czołowe","POMORSKIE","POWIAT SŁUPSK","SŁUPSK - OBSZAR MIEJSKI","SŁUPSK RZYMOWSKIEGO / 11-GO LISTOPADA","16*59'223, 54*27'549","2016-02-10","19","Noc - droga oświetlona","Pochmurno","Przejazd dla rowerzystów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
103883338,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK BEMA / KARTUSKA","18*37'580, 54*21'020","2016-02-14","13","Światło dzienne","Pochmurno","Przejazd dla rowerzystów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
103895739,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK RZECZYPOSPOLITEJ 33","18*36'330, 54*23'240","2016-02-17","07","Światło dzienne","Oślepiające słońce","Parking, plac, MOP","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
103909134,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK SZYMANOWSKIEGO / GRUNWALDZKA","18*35'540, 54*23'160","2016-02-17","09","Światło dzienne","Oślepiające słońce","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
103913865,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SŁUPSK","SŁUPSK - OBSZAR MIEJSKI","SŁUPSK 3-GO MAJA 82","17*00'393, 54*28'232","2016-02-19","14","Światło dzienne","Pochmurno","Parking, plac, MOP","Jednojezdniowa dwukierunkowa","20 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
103927951,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT MALBORSKI","MALBORK - OBSZAR MIEJSKI","MALBORK SIENKIEWICZA 47","19*02'028, 54*01'592","2016-02-24","20","Noc - droga oświetlona","Dobre warunki atmosferyczne","Przejście dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
103928915,"Najechanie na pieszego","POMORSKIE","POWIAT GDAŃSKI","SUCHY DĄB - OBSZAR WIEJSKI","KRZYWE KOŁO","18*46'440, 54*10'470","2016-02-21","14","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Zakręt, łuk","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
103929019,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT WEJHEROWSKI","RUMIA - OBSZAR MIEJSKI","RUMIA SOBIESKIEGO 99","18*24'285, 54*33'253","2016-02-24","14","Światło dzienne","Opady deszczu","Chodnik, droga dla pieszych","Jednokierunkowa","50 km/h","Twarda","Mokra","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
103929240,"Zderzenie pojazdów czołowe","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK OWCZARNIA 30","18*29'270, 54*24'420","2016-02-25","13","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
103943686,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT CZŁUCHOWSKI","CZŁUCHÓW - OBSZAR WIEJSKI","JAROMIERZ","17*17'155, 53*38'281","2016-02-25","13","Światło dzienne","Pochmurno","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
103947709,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT PUCKI","PUCK - OBSZAR WIEJSKI","STARZYNO LIPOWA","18*15'466, 54*45'299","2016-02-27","11","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
103951732,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SZTUMSKI","SZTUM - OBSZAR WIEJSKI",NA,"19*00'080, 53*59'260","2016-02-29","22","Noc - droga nieoświetlona","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","70 km/h","Twarda","Sucha","Wzniesienie","Brak","Jest","Brak","Obszar zabudowany","Brak"
104001383,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT CHOJNICKI","CHOJNICE - OBSZAR MIEJSKI","CHOJNICE ŚWIĘTOPEŁKA / GDAŃSKA","17*34'100, 53*41'410","2016-03-03","22","Zmrok, świt","Mgła, dym","Przejazd dla rowerzystów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104002218,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSKI","SUCHY DĄB - OBSZAR WIEJSKI","SUCHY DĄB SPORTOWA 9","18*45'270, 54*12'560","2016-03-07","14","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104002481,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SOPOT","SOPOT - OBSZAR MIEJSKI","SOPOT ALEJA NIEPODLEGŁOŚCI 899","18*33'150, 54*27'360","2016-03-07","19","Noc - droga oświetlona","Dobre warunki atmosferyczne","Przejazd dla rowerzystów","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Brak","Obszar zabudowany","Brak"
104008129,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT TCZEWSKI","TCZEW - OBSZAR MIEJSKI","TCZEW MALINOWSKA / CZATKOWSKA","18*48'060, 54*06'430","2016-03-07","06","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104008263,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT NOWODWORSKI","NOWY DWÓR GDAŃSKI - OBSZAR MIEJSKI","NOWY DWÓR GDAŃSKI SIKORSKIEGO 22","19*06'500, 54*12'500","2016-03-08","15","Światło dzienne","Dobre warunki atmosferyczne","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","20 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
104008860,"Inne","POMORSKIE","POWIAT WEJHEROWSKI","RUMIA - OBSZAR MIEJSKI","RUMIA POMORSKA 23","18*25'101, 54*34'045","2016-03-07","07","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104008887,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT WEJHEROWSKI","WEJHEROWO - OBSZAR MIEJSKI","WEJHEROWO SOBIESKIEGO / INWALIDÓW WOJENNYCH","18*13'146, 54*36'124","2016-03-07","14","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104011716,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SŁUPSK","SŁUPSK - OBSZAR MIEJSKI","SŁUPSK MICKIEWICZA 12","17*01'204, 54*27'599","2016-03-09","14","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104025693,"Inne","POMORSKIE","POWIAT PUCKI","WŁADYSŁAWOWO - OBSZAR MIEJSKI","WŁADYSŁAWOWO BOHATERÓW KARSZUBSKICH","18*24'538, 54*47'038","2016-03-12","13","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
104029605,"Wywrócenie się pojazdu","POMORSKIE","POWIAT SŁUPSKI","DĘBNICA KASZUBSKA - OBSZAR WIEJSKI","DĘBNICA KASZUBSKA ZJEDNOCZENIA 71","17*10'176, 54*22'113","2016-03-13","11","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
104032282,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT WEJHEROWSKI","RUMIA - OBSZAR MIEJSKI","RUMIA DĘBOGÓRSKA / DŁUGA","18*25'464, 54*34'224","2016-03-13","14","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104032300,"Zderzenie pojazdów czołowe","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK GOŁĘBIEWO 3","18*29'540, 54*26'290","2016-03-05","17","Noc - droga nieoświetlona","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","30 km/h","Twarda","Mokra","Spadek","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
104032328,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK TAMKA / PAWIA","18*42'570, 54*21'340","2016-03-08","09","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","30 km/h","Twarda","Mokra","Brak","Brak","Nie ma","Równorzędne","Obszar zabudowany","Brak"
104032347,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT SŁUPSK","SŁUPSK - OBSZAR MIEJSKI","SŁUPSK KOWALSKA 2","17*01'566, 54*27'599","2016-03-14","14","Światło dzienne","Pochmurno","Chodnik, droga dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Mokra","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104032411,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK PIASTOWSKA 68","18*35'010, 54*24'530","2016-03-03","19","Noc - droga oświetlona","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104040971,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT STAROGARDZKI","STAROGARD GDAŃSKI - OBSZAR MIEJSKI","STAROGARD GDAŃSKI JANA PAWŁA II","18*31'470, 53*57'419","2016-03-07","13","Światło dzienne","Dobre warunki atmosferyczne","Droga dla rowerzystów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
104043032,"Zderzenie pojazdów tylne","POMORSKIE","POWIAT BYTOWSKI","BYTÓW - OBSZAR WIEJSKI","GOSTKOWO","17*29'007, 54*12'024","2016-03-08","17","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","90 km/h","Twarda","Sucha","Wzniesienie","Brak","Jest","Brak","Obszar zabudowany","Brak"
104058299,"Wywrócenie się pojazdu","POMORSKIE","POWIAT TCZEWSKI","SUBKOWY - OBSZAR WIEJSKI","NARKOWY TCZEWSKA","18*46'500, 54*01'460","2016-03-19","11","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Niesprawność techniczna pojazdu"
104062843,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK MARYNARKI POLSKIEJ / NARWICKA","18*38'160, 54*22'560","2016-03-18","09","Światło dzienne","Dobre warunki atmosferyczne","Droga dla rowerzystów","Jednokierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104062877,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK HALLERA / ZWYCIĘSTWA","18*37'290, 54*22'220","2016-03-18","14","Światło dzienne","Pochmurno","Przejazd dla rowerzystów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104063050,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT CHOJNICKI","CZERSK - OBSZAR MIEJSKI","CZERSK KOŚCIUSZKI 18","17*58'180, 53*47'450","2016-03-19","14","Światło dzienne","Dobre warunki atmosferyczne","Przejazd dla rowerzystów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Zakręt, łuk","Brak","Jest","Brak","Obszar zabudowany","Brak"
104064155,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK KARTUSKA / INŻYNIERSKA","18*30'190, 54*21'080","2016-03-19","13","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104066363,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSKI","PRUSZCZ GDAŃSKI - OBSZAR MIEJSKI","PRUSZCZ GDAŃSKI KRÓTKA 9","18*38'170, 54*15'550","2016-03-18","08","Światło dzienne","Dobre warunki atmosferyczne","Wjazd, wyjazd z posesji, pola","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
104071405,"Najechanie na pojazd unieruchomiony","POMORSKIE","POWIAT MALBORSKI","STARE POLE - OBSZAR WIEJSKI","STARE POLE MARYNARKI WOJENNEJ 30 / ŻEROMSKIEGO","19*12'318, 54*00'230","2016-03-11","07","Światło dzienne","Pochmurno","Przejście dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104071731,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK GRUNWALDZKA 260","18*34'450, 54*23'420","2016-03-22","12","Światło dzienne","Dobre warunki atmosferyczne","Droga, pas ruchu, śluza dla rowerów","Dwie jezdnie jednokierunkowe","70 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104094108,"Najechanie na słup, znak","POMORSKIE","POWIAT GDYNIA","GDYNIA - OBSZAR MIEJSKI","GDYNIA MORSKA / CHYLOŃSKA","18*28'430, 54*32'100","2016-03-28","20","Noc - droga oświetlona","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104094540,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT GDYNIA","GDYNIA - OBSZAR MIEJSKI","GDYNIA OBROŃCÓW WYBRZEŻA","18*32'180, 54*30'580","2016-03-25","06","Światło dzienne","Dobre warunki atmosferyczne","Przejazd dla rowerzystów","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Brak","Brak","Jest","Brak","Obszar zabudowany","Brak"
104097170,"Zderzenie pojazdów czołowe","POMORSKIE","POWIAT GDAŃSK","GDAŃSK - OBSZAR MIEJSKI","GDAŃSK SŁOWACKIEGO / BUDOWLANYCH","18*30'290, 54*22'360","2016-03-24","21","Noc - droga oświetlona","Dobre warunki atmosferyczne","Przejazd dla rowerzystów","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Sucha","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
104097297,"Zderzenie pojazdów tylne","POMORSKIE","POWIAT SŁUPSKI","DĘBNICA KASZUBSKA - OBSZAR WIEJSKI",NA,"17*08'502, 54*23'338","2016-03-24","10","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","90 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104098552,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT STAROGARDZKI","BOBOWO - OBSZAR WIEJSKI","JABŁÓWKO","18*33'480, 53*54'232","2016-03-23","17","Światło dzienne","Dobre warunki atmosferyczne","Przejście dla pieszych","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104102305,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT WEJHEROWSKI","REDA - OBSZAR MIEJSKI","REDA ŁĄKOWA","18*21'128, 54*36'113","2016-03-25","10","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Jest","Brak","Obszar zabudowany","Brak"
104102894,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT STAROGARDZKI","ZBLEWO - OBSZAR WIEJSKI","SEMLIN 53","18*23'427, 53*58'493","2016-03-24","15","Światło dzienne","Dobre warunki atmosferyczne","Jezdnia","Jednojezdniowa dwukierunkowa","50 km/h","Twarda","Sucha","Odcinek prosty","Brak","Nie ma","Brak","Obszar zabudowany","Brak"
104109007,"Zderzenie pojazdów boczne","POMORSKIE","POWIAT MALBORSKI","MALBORK - OBSZAR MIEJSKI","MALBORK ALEJA RODŁA / MICKIEWICZA","19*01'552, 54*02'081","2016-03-29","14","Światło dzienne","Pochmurno","Przejście dla pieszych","Dwie jezdnie jednokierunkowe","50 km/h","Twarda","Sucha","Brak","Jest, działa","Jest","Z drogą z pierwsz.","Obszar zabudowany","Brak"
